case,method,repeat,target_id,warmup,ordinal,process_complete,included_in_performance,serialized_proof_wall_ms,route_ms,query_ms,query_roundtrip_ms,answer_ms,answer_roundtrip_ms,decode_ms,proof_verify_ms,query_matrix_payload_bytes,query_framed_bytes,answer_matrix_payload_bytes,answer_framed_bytes,online_framed_bytes,real_records,PIR_calls,root_independently_verified,three_negatives_independently_verified
uniform_n1000,first_fit,1,976,False,10,True,True,3.443441,0.012834,2.809587,0.022336,0.038218,0.010635,0.514439,0.017612,6084,6404,6760,7080,13484,9,13,True,True
uniform_n1000,first_fit,1,560,False,11,True,True,4.305192,0.015691,3.578738,0.012214,0.099847,0.010456,0.560001,0.023696,6084,6404,6760,7080,13484,10,13,True,True
uniform_n100000,flat,1,72418,False,2,True,True,64.134278,0.079247,52.664188,0.102383,5.443264,0.092846,5.721719,0.017875,191016,191528,192192,192704,384232,17,21,True,True
uniform_n100000,flat,1,55961,False,3,True,True,60.827286,0.036484,48.179103,0.120191,5.655386,0.094954,6.647367,0.039607,191016,191528,192192,192704,384232,18,21,True,True
uniform_n100000,flat,1,4341,False,4,True,True,60.850812,0.022774,48.993234,0.184415,5.623895,0.248138,5.75312,0.015169,191016,191528,192192,192704,384232,15,21,True,True
uniform_n100000,flat,1,63742,False,5,True,True,70.410249,0.026216,57.177295,0.106427,5.684682,0.103206,7.285466,0.017672,191016,191528,192192,192704,384232,19,21,True,True
uniform_n100000,flat,1,32877,False,6,True,True,56.817324,0.030701,46.214086,0.114598,5.194224,0.109983,5.131672,0.014589,191016,191528,192192,192704,384232,18,21,True,True
uniform_n100000,flat,1,37474,False,7,True,True,58.826926,0.025626,46.302858,0.099068,6.498171,0.147486,5.726015,0.015925,191016,191528,192192,192704,384232,17,21,True,True
uniform_n100000,flat,1,8555,False,8,True,True,61.082863,0.02809,48.912304,0.112987,5.141851,0.10966,6.754419,0.01574,191016,191528,192192,192704,384232,16,21,True,True
uniform_n100000,flat,1,69428,False,9,True,True,59.026248,0.055639,48.951384,0.101334,5.03598,0.127497,4.727583,0.016766,191016,191528,192192,192704,384232,18,21,True,True
uniform_n100000,flat,1,2523,False,10,True,True,61.608104,0.024261,49.415811,0.241036,5.35733,0.224613,6.318193,0.017726,191016,191528,192192,192704,384232,17,21,True,True
uniform_n100000,flat,1,27640,False,11,True,True,67.583126,0.025567,56.449444,0.104566,5.248115,0.139735,5.586423,0.019167,191016,191528,192192,192704,384232,17,21,True,True
uniform_n100000,pbc,1,72418,False,2,True,True,44.824287,0.036071,36.419404,0.195074,2.062438,0.064453,6.000461,0.036384,90240,91016,89856,90632,181648,17,32,True,True
uniform_n100000,pbc,1,55961,False,3,True,True,34.664006,0.048812,27.459662,0.058443,1.501072,0.049646,5.491004,0.020492,90240,91016,89856,90632,181648,18,32,True,True
uniform_n100000,pbc,1,4341,False,4,True,True,35.865852,0.043791,28.139139,0.065356,1.436418,0.048333,6.104816,0.0205,90240,91016,89856,90632,181648,15,32,True,True
uniform_n100000,pbc,1,63742,False,5,True,True,40.112483,0.045427,30.752599,0.076424,1.809693,0.068594,7.325217,0.025405,90240,91016,89856,90632,181648,19,32,True,True
uniform_n100000,pbc,1,32877,False,6,True,True,39.759815,0.044666,31.822606,0.061946,1.506113,0.070912,6.226378,0.017773,90240,91016,89856,90632,181648,18,32,True,True
uniform_n100000,pbc,1,37474,False,7,True,True,43.375463,0.05486,34.186828,0.09264,2.271668,0.07664,6.66034,0.02189,90240,91016,89856,90632,181648,17,32,True,True
uniform_n100000,pbc,1,8555,False,8,True,True,43.363192,0.046335,35.457918,0.08877,1.610012,0.061984,6.073003,0.017193,90240,91016,89856,90632,181648,16,32,True,True
uniform_n100000,pbc,1,69428,False,9,True,True,44.968171,0.040636,37.057085,0.088087,1.718235,0.055142,5.97966,0.021709,90240,91016,89856,90632,181648,18,32,True,True
uniform_n100000,pbc,1,2523,False,10,True,True,38.567576,0.046144,30.303169,0.061593,1.688609,0.071418,6.364369,0.022311,90240,91016,89856,90632,181648,17,32,True,True
uniform_n100000,pbc,1,27640,False,11,True,True,37.287578,0.07656,29.261086,0.066973,1.771568,0.054855,6.026575,0.021089,90240,91016,89856,90632,181648,17,32,True,True
uniform_n100000,ab,1,72418,False,2,True,True,18.858442,0.033451,14.839301,0.032099,0.569358,0.037506,3.319828,0.01972,40320,40832,43680,44192,85024,17,21,True,True
uniform_n100000,ab,1,55961,False,3,True,True,19.358114,0.034235,15.476183,0.032625,0.786156,0.06351,2.929244,0.01687,40320,40832,43680,44192,85024,18,21,True,True
uniform_n100000,ab,1,4341,False,4,True,True,17.855879,0.028322,13.888151,0.034474,0.575777,0.036925,3.261789,0.02195,40320,40832,43680,44192,85024,15,21,True,True
uniform_n100000,ab,1,63742,False,5,True,True,19.499544,0.038952,15.424491,0.080795,0.568473,0.030065,3.332141,0.016879,40320,40832,43680,44192,85024,19,21,True,True
uniform_n100000,ab,1,32877,False,6,True,True,17.705971,0.035186,13.878166,0.054877,0.551451,0.026834,3.134087,0.01722,40320,40832,43680,44192,85024,18,21,True,True
uniform_n100000,ab,1,37474,False,7,True,True,17.340215,0.061479,13.717235,0.037654,0.498755,0.024041,2.978702,0.017161,40320,40832,43680,44192,85024,17,21,True,True
uniform_n100000,ab,1,8555,False,8,True,True,16.012475,0.031686,12.287932,0.028619,0.586463,0.027672,3.027356,0.016763,40320,40832,43680,44192,85024,16,21,True,True
uniform_n100000,ab,1,69428,False,9,True,True,16.62558,0.034773,12.947561,0.030738,0.532308,0.026329,3.02713,0.020576,40320,40832,43680,44192,85024,18,21,True,True
uniform_n100000,ab,1,2523,False,10,True,True,19.596457,0.030389,15.305592,0.038786,0.626448,0.03343,3.485783,0.054841,40320,40832,43680,44192,85024,17,21,True,True
uniform_n100000,ab,1,27640,False,11,True,True,21.322112,0.039993,17.147736,0.036879,0.870042,0.034169,3.167334,0.019443,40320,40832,43680,44192,85024,17,21,True,True
uniform_n100000,first_fit,1,72418,False,2,True,True,42.334715,0.021806,33.697444,0.056257,2.373983,0.056736,6.098536,0.020729,96768,97280,100464,100976,198256,17,21,True,True
uniform_n100000,first_fit,1,55961,False,3,True,True,34.429403,0.022105,26.02471,0.05745,2.243943,0.053077,5.951398,0.014609,96768,97280,100464,100976,198256,18,21,True,True
uniform_n100000,first_fit,1,4341,False,4,True,True,34.154829,0.020651,25.860594,0.057572,2.301426,0.05399,5.830213,0.02085,96768,97280,100464,100976,198256,15,21,True,True
uniform_n100000,first_fit,1,63742,False,5,True,True,38.170109,0.022699,28.849056,0.054757,2.658075,0.064429,6.492123,0.020488,96768,97280,100464,100976,198256,19,21,True,True
uniform_n100000,first_fit,1,32877,False,6,True,True,41.553947,0.02471,32.837542,0.055081,2.467269,0.054901,6.085627,0.019857,96768,97280,100464,100976,198256,18,21,True,True
uniform_n100000,first_fit,1,37474,False,7,True,True,38.138492,0.040203,29.245662,0.057539,2.312239,0.059242,6.391844,0.023234,96768,97280,100464,100976,198256,17,21,True,True
uniform_n100000,first_fit,1,8555,False,8,True,True,40.574527,0.034528,31.872572,0.056502,2.51277,0.05166,6.018331,0.018899,96768,97280,100464,100976,198256,16,21,True,True
uniform_n100000,first_fit,1,69428,False,9,True,True,37.696882,0.024997,28.715726,0.054605,2.528371,0.051326,6.294162,0.019908,96768,97280,100464,100976,198256,18,21,True,True
uniform_n100000,first_fit,1,2523,False,10,True,True,36.83626,0.021851,27.832835,0.065727,2.902692,0.058576,5.925301,0.019669,96768,97280,100464,100976,198256,17,21,True,True
uniform_n100000,first_fit,1,27640,False,11,True,True,35.303073,0.022548,26.489762,0.056142,2.327994,0.05621,6.327245,0.015085,96768,97280,100464,100976,198256,17,21,True,True
complete_h14,first_fit,1,640,False,2,True,True,18.285758,0.02085,14.856425,0.032597,0.693607,0.031511,2.633893,0.009919,35448,35792,37856,38200,73992,14,14,True,True
complete_h14,first_fit,1,12050,False,3,True,True,15.531995,0.018755,12.496363,0.030016,0.580895,0.022825,2.356437,0.006398,35448,35792,37856,38200,73992,14,14,True,True
complete_h14,first_fit,1,630,False,4,True,True,19.937336,0.018104,16.019859,0.05382,0.788403,0.035676,3.003751,0.009126,35448,35792,37856,38200,73992,14,14,True,True
complete_h14,first_fit,1,15935,False,5,True,True,16.833865,0.0267,14.033753,0.023108,0.641485,0.022721,2.073928,0.006197,35448,35792,37856,38200,73992,14,14,True,True
complete_h14,first_fit,1,1482,False,6,True,True,14.199212,0.014235,11.117567,0.029255,0.59516,0.024429,2.405762,0.007231,35448,35792,37856,38200,73992,14,14,True,True
complete_h14,first_fit,1,8104,False,7,True,True,18.79735,0.01975,15.762579,0.029098,0.65257,0.023913,2.296889,0.006462,35448,35792,37856,38200,73992,14,14,True,True
complete_h14,first_fit,1,13990,False,8,True,True,17.468918,0.017922,13.171818,0.029184,0.936301,0.084837,3.209879,0.008531,35448,35792,37856,38200,73992,14,14,True,True
complete_h14,first_fit,1,16144,False,9,True,True,17.125663,0.017784,13.975767,0.026555,0.590809,0.020841,2.480648,0.006558,35448,35792,37856,38200,73992,14,14,True,True
complete_h14,first_fit,1,2898,False,10,True,True,13.886911,0.016022,10.284369,0.0287,0.563217,0.043315,2.927046,0.008764,35448,35792,37856,38200,73992,14,14,True,True
complete_h14,first_fit,1,8477,False,11,True,True,17.104279,0.018125,13.713377,0.037193,0.68309,0.032505,2.605675,0.0073,35448,35792,37856,38200,73992,14,14,True,True
complete_h14,flat,1,640,False,2,True,True,16.463968,0.021817,14.413819,0.115317,0.636734,0.058994,1.20378,0.006781,51072,51416,52416,52760,104176,14,14,True,True
complete_h14,flat,1,12050,False,3,True,True,16.145548,0.02488,14.115097,0.168372,0.568626,0.057852,1.192419,0.009446,51072,51416,52416,52760,104176,14,14,True,True
complete_h14,flat,1,630,False,4,True,True,17.968953,0.024407,15.901038,0.209551,0.653953,0.040664,1.125781,0.00811,51072,51416,52416,52760,104176,14,14,True,True
complete_h14,flat,1,15935,False,5,True,True,14.281874,0.019647,12.423319,0.033862,0.64397,0.029219,1.120906,0.005669,51072,51416,52416,52760,104176,14,14,True,True
complete_h14,flat,1,1482,False,6,True,True,13.596311,0.019023,11.845309,0.035074,0.531973,0.027785,1.124628,0.0061,51072,51416,52416,52760,104176,14,14,True,True
complete_h14,flat,1,8104,False,7,True,True,15.231749,0.01899,12.992992,0.048671,0.683542,0.032784,1.439634,0.008038,51072,51416,52416,52760,104176,14,14,True,True
complete_h14,flat,1,13990,False,8,True,True,15.006677,0.021477,13.252106,0.036124,0.554997,0.025806,1.105309,0.006065,51072,51416,52416,52760,104176,14,14,True,True
complete_h14,flat,1,16144,False,9,True,True,17.181253,0.017215,13.977422,0.13641,1.156941,0.140301,1.734877,0.008165,51072,51416,52416,52760,104176,14,14,True,True
complete_h14,flat,1,2898,False,10,True,True,14.341325,0.023183,12.534857,0.038044,0.519564,0.026643,1.18636,0.006506,51072,51416,52416,52760,104176,14,14,True,True
complete_h14,flat,1,8477,False,11,True,True,13.665606,0.017571,11.796245,0.038195,0.552022,0.028269,1.156647,0.069316,51072,51416,52416,52760,104176,14,14,True,True
complete_h14,pbc,1,640,False,2,True,True,17.017654,0.032669,13.9005,0.0266,0.411996,0.02474,2.603992,0.007868,28980,29492,30576,31088,60580,14,21,True,True
complete_h14,pbc,1,12050,False,3,True,True,15.804702,0.034333,12.939728,0.02683,0.623755,0.021901,2.130095,0.007533,28980,29492,30576,31088,60580,14,21,True,True
complete_h14,pbc,1,630,False,4,True,True,13.505627,0.03053,11.372964,0.020848,0.350625,0.015444,1.703789,0.005341,28980,29492,30576,31088,60580,14,21,True,True
complete_h14,pbc,1,15935,False,5,True,True,11.862897,0.034705,9.474936,0.024559,0.444443,0.019603,1.850913,0.007381,28980,29492,30576,31088,60580,14,21,True,True
complete_h14,pbc,1,1482,False,6,True,True,13.030661,0.030927,10.872068,0.019624,0.371071,0.015711,1.708548,0.007388,28980,29492,30576,31088,60580,14,21,True,True
complete_h14,pbc,1,8104,False,7,True,True,12.32113,0.029983,10.067004,0.021472,0.365811,0.017824,1.807103,0.006713,28980,29492,30576,31088,60580,14,21,True,True
complete_h14,pbc,1,13990,False,8,True,True,13.009265,0.02484,10.653345,0.022546,0.358223,0.019614,1.917369,0.007325,28980,29492,30576,31088,60580,14,21,True,True
complete_h14,pbc,1,16144,False,9,True,True,11.641638,0.026414,9.393981,0.020708,0.381021,0.015887,1.792104,0.006067,28980,29492,30576,31088,60580,14,21,True,True
complete_h14,pbc,1,2898,False,10,True,True,10.27438,0.039631,7.993542,0.017671,0.296753,0.014665,1.897477,0.007259,28980,29492,30576,31088,60580,14,21,True,True
complete_h14,pbc,1,8477,False,11,True,True,11.882043,0.024433,9.457345,0.023904,0.327275,0.020511,2.011291,0.009587,28980,29492,30576,31088,60580,14,21,True,True
complete_h14,ab,1,640,False,2,True,True,5.923261,0.016389,4.862346,0.009181,0.110389,0.008864,0.908167,0.004799,13272,13616,14560,14904,28520,14,14,True,True
complete_h14,ab,1,12050,False,3,True,True,5.374755,0.019261,4.064043,0.01106,0.179659,0.008347,0.985552,0.059065,13272,13616,14560,14904,28520,14,14,True,True
complete_h14,ab,1,630,False,4,True,True,4.946016,0.016841,3.886593,0.008541,0.107206,0.01163,0.879853,0.031127,13272,13616,14560,14904,28520,14,14,True,True
complete_h14,ab,1,15935,False,5,True,True,5.513669,0.019027,4.422176,0.008613,0.13671,0.008644,0.905941,0.006422,13272,13616,14560,14904,28520,14,14,True,True
complete_h14,ab,1,1482,False,6,True,True,5.425747,0.019916,4.290104,0.01012,0.120179,0.0092,0.967084,0.005182,13272,13616,14560,14904,28520,14,14,True,True
complete_h14,ab,1,8104,False,7,True,True,6.03584,0.020872,4.715336,0.009445,0.123394,0.008726,1.147861,0.005671,13272,13616,14560,14904,28520,14,14,True,True
complete_h14,ab,1,13990,False,8,True,True,5.050171,0.017877,3.992224,0.010336,0.116015,0.008571,0.894512,0.00544,13272,13616,14560,14904,28520,14,14,True,True
complete_h14,ab,1,16144,False,9,True,True,5.938895,0.02074,4.787708,0.017405,0.129401,0.021916,0.950733,0.006281,13272,13616,14560,14904,28520,14,14,True,True
complete_h14,ab,1,2898,False,10,True,True,6.423187,0.035676,5.320778,0.014602,0.117177,0.023898,0.895014,0.00878,13272,13616,14560,14904,28520,14,14,True,True
complete_h14,ab,1,8477,False,11,True,True,6.922619,0.023052,5.752624,0.017429,0.139732,0.026206,0.951323,0.006773,13272,13616,14560,14904,28520,14,14,True,True
uniform_n10000,first_fit,2,8224,False,2,True,True,9.125944,0.015749,7.134917,0.016149,0.300475,0.018027,1.616742,0.016787,25704,26120,26520,26936,53056,14,17,True,True
uniform_n10000,first_fit,2,1497,False,3,True,True,10.898156,0.023852,8.91694,0.016997,0.278456,0.013237,1.617257,0.01483,25704,26120,26520,26936,53056,15,17,True,True
uniform_n10000,first_fit,2,5982,False,4,True,True,8.990731,0.01664,6.888359,0.015125,0.296993,0.015092,1.73853,0.014694,25704,26120,26520,26936,53056,13,17,True,True
uniform_n10000,first_fit,2,3212,False,5,True,True,10.157841,0.017104,8.163596,0.017109,0.32296,0.014346,1.602139,0.014668,25704,26120,26520,26936,53056,16,17,True,True
uniform_n10000,first_fit,2,741,False,6,True,True,9.283423,0.041252,7.174399,0.01755,0.346613,0.015084,1.665182,0.015441,25704,26120,26520,26936,53056,15,17,True,True
uniform_n10000,first_fit,2,6025,False,7,True,True,9.657253,0.037235,7.575385,0.016262,0.275426,0.013757,1.718937,0.014821,25704,26120,26520,26936,53056,14,17,True,True
uniform_n10000,first_fit,2,1475,False,8,True,True,11.233762,0.016739,9.139187,0.016676,0.310187,0.020979,1.706231,0.016449,25704,26120,26520,26936,53056,15,17,True,True
uniform_n10000,first_fit,2,3173,False,9,True,True,11.333215,0.015824,9.290892,0.020338,0.304129,0.015944,1.662752,0.018209,25704,26120,26520,26936,53056,13,17,True,True
uniform_n10000,first_fit,2,4767,False,10,True,True,12.256677,0.019212,9.518055,0.018916,0.808619,0.01982,1.810463,0.026792,25704,26120,26520,26936,53056,15,17,True,True
uniform_n10000,first_fit,2,3455,False,11,True,True,9.223869,0.016672,7.232255,0.015686,0.297534,0.014653,1.623062,0.016412,25704,26120,26520,26936,53056,15,17,True,True
uniform_n10000,flat,2,8224,False,2,True,True,17.588,0.021538,15.564474,0.122462,0.424565,0.057594,1.37671,0.014458,48756,49172,49504,49920,99092,14,17,True,True
uniform_n10000,flat,2,1497,False,3,True,True,15.038433,0.026008,13.474006,0.088116,0.39948,0.045302,0.982075,0.017287,48756,49172,49504,49920,99092,15,17,True,True
uniform_n10000,flat,2,5982,False,4,True,True,14.95378,0.021418,13.061693,0.076,0.514766,0.075446,1.181416,0.016922,48756,49172,49504,49920,99092,13,17,True,True
uniform_n10000,flat,2,3212,False,5,True,True,13.305126,0.028099,11.567502,0.06222,0.540331,0.026508,1.045267,0.02734,48756,49172,49504,49920,99092,16,17,True,True
uniform_n10000,flat,2,741,False,6,True,True,16.234087,0.021603,14.666951,0.107745,0.435848,0.057482,0.921646,0.016197,48756,49172,49504,49920,99092,15,17,True,True
uniform_n10000,flat,2,6025,False,7,True,True,14.445868,0.022464,12.903016,0.04869,0.432091,0.056077,0.959599,0.015312,48756,49172,49504,49920,99092,14,17,True,True
uniform_n10000,flat,2,1475,False,8,True,True,13.390282,0.019832,11.82129,0.033998,0.404934,0.024381,1.065839,0.013949,48756,49172,49504,49920,99092,15,17,True,True
uniform_n10000,flat,2,3173,False,9,True,True,12.522226,0.019333,11.088212,0.034518,0.419544,0.026252,0.915794,0.012982,48756,49172,49504,49920,99092,13,17,True,True
uniform_n10000,flat,2,4767,False,10,True,True,15.33046,0.021943,13.193533,0.044328,0.631567,0.118782,1.288914,0.023706,48756,49172,49504,49920,99092,15,17,True,True
uniform_n10000,flat,2,3455,False,11,True,True,16.927608,0.027017,15.277706,0.104697,0.407328,0.035277,1.0538,0.014279,48756,49172,49504,49920,99092,15,17,True,True
uniform_n10000,pbc,2,8224,False,2,True,True,13.229494,0.046566,10.823364,0.025043,0.262667,0.022706,2.019993,0.02229,24960,25592,27040,27672,53264,14,26,True,True
uniform_n10000,pbc,2,1497,False,3,True,True,12.769994,0.029909,10.1831,0.021656,0.466181,0.022842,1.995352,0.026242,24960,25592,27040,27672,53264,15,26,True,True
uniform_n10000,pbc,2,5982,False,4,True,True,12.80521,0.035065,10.853668,0.024318,0.28608,0.016051,1.567809,0.016626,24960,25592,27040,27672,53264,13,26,True,True
uniform_n10000,pbc,2,3212,False,5,True,True,12.178473,0.032006,9.893043,0.022262,0.280124,0.01898,1.909715,0.017679,24960,25592,27040,27672,53264,16,26,True,True
uniform_n10000,pbc,2,741,False,6,True,True,11.051719,0.026442,8.764907,0.021224,0.223551,0.020442,1.935122,0.053651,24960,25592,27040,27672,53264,15,26,True,True
uniform_n10000,pbc,2,6025,False,7,True,True,12.327564,0.037089,9.396941,0.019053,0.554344,0.019577,2.277371,0.016815,24960,25592,27040,27672,53264,14,26,True,True
uniform_n10000,pbc,2,1475,False,8,True,True,9.611881,0.08352,7.672066,0.018624,0.229579,0.015572,1.5706,0.01503,24960,25592,27040,27672,53264,15,26,True,True
uniform_n10000,pbc,2,3173,False,9,True,True,9.321536,0.029718,7.446575,0.021906,0.187819,0.014601,1.597911,0.01762,24960,25592,27040,27672,53264,13,26,True,True
uniform_n10000,pbc,2,4767,False,10,True,True,11.06019,0.030935,8.774739,0.021179,0.275701,0.019689,1.907476,0.022715,24960,25592,27040,27672,53264,15,26,True,True
uniform_n10000,pbc,2,3455,False,11,True,True,15.310308,0.063021,13.029013,0.025285,0.263672,0.02035,1.87998,0.021718,24960,25592,27040,27672,53264,15,26,True,True
uniform_n10000,ab,2,8224,False,2,True,True,4.829777,0.025761,3.927847,0.008129,0.068212,0.008178,0.772282,0.015902,11628,12044,12376,12792,24836,14,17,True,True
uniform_n10000,ab,2,1497,False,3,True,True,5.678218,0.021881,4.77372,0.010408,0.086382,0.008337,0.752029,0.014376,11628,12044,12376,12792,24836,15,17,True,True
uniform_n10000,ab,2,5982,False,4,True,True,5.119789,0.079141,4.196707,0.010902,0.084103,0.007372,0.721948,0.015392,11628,12044,12376,12792,24836,13,17,True,True
uniform_n10000,ab,2,3212,False,5,True,True,5.238464,0.019319,4.212776,0.018346,0.090659,0.007843,0.870915,0.015195,11628,12044,12376,12792,24836,16,17,True,True
uniform_n10000,ab,2,741,False,6,True,True,4.819998,0.019157,3.840974,0.010427,0.086044,0.00766,0.837225,0.013701,11628,12044,12376,12792,24836,15,17,True,True
uniform_n10000,ab,2,6025,False,7,True,True,4.796879,0.024768,3.755025,0.009349,0.087525,0.007324,0.892672,0.015521,11628,12044,12376,12792,24836,14,17,True,True
uniform_n10000,ab,2,1475,False,8,True,True,5.424198,0.018861,4.160724,0.010472,0.086417,0.020086,1.106993,0.015113,11628,12044,12376,12792,24836,15,17,True,True
uniform_n10000,ab,2,3173,False,9,True,True,6.202355,0.025988,4.832025,0.019949,0.095263,0.012054,1.188129,0.023182,11628,12044,12376,12792,24836,13,17,True,True
uniform_n10000,ab,2,4767,False,10,True,True,6.26014,0.067098,5.249134,0.009327,0.072467,0.007567,0.828898,0.019162,11628,12044,12376,12792,24836,15,17,True,True
uniform_n10000,ab,2,3455,False,11,True,True,5.370271,0.024032,4.38804,0.010029,0.088982,0.008517,0.827792,0.017011,11628,12044,12376,12792,24836,15,17,True,True
complete_h10,ab,2,513,False,2,True,True,1.102357,0.009085,0.989665,0.003041,0.005356,0.003462,0.080567,0.009955,2760,3008,3120,3368,6376,10,10,True,True
complete_h10,ab,2,489,False,3,True,True,1.128632,0.008003,1.027732,0.002622,0.005246,0.001983,0.076839,0.001961,2760,3008,3120,3368,6376,10,10,True,True
complete_h10,ab,2,529,False,4,True,True,1.279907,0.008164,1.056779,0.004112,0.00991,0.002215,0.191956,0.003968,2760,3008,3120,3368,6376,10,10,True,True
complete_h10,ab,2,187,False,5,True,True,1.329444,0.01155,1.102594,0.003775,0.013692,0.003027,0.189814,0.002498,2760,3008,3120,3368,6376,10,10,True,True
complete_h10,ab,2,396,False,6,True,True,1.275613,0.01133,1.10462,0.002575,0.007819,0.002391,0.142785,0.002334,2760,3008,3120,3368,6376,10,10,True,True
complete_h10,ab,2,1009,False,7,True,True,1.28686,0.024777,1.155481,0.002741,0.006571,0.009057,0.084671,0.001933,2760,3008,3120,3368,6376,10,10,True,True
complete_h10,ab,2,71,False,8,True,True,1.628927,0.011113,1.399264,0.00973,0.010688,0.002805,0.187701,0.004947,2760,3008,3120,3368,6376,10,10,True,True
complete_h10,ab,2,66,False,9,True,True,1.6661,0.01175,1.445224,0.003857,0.012212,0.003483,0.182616,0.004542,2760,3008,3120,3368,6376,10,10,True,True
complete_h10,ab,2,67,False,10,True,True,1.746824,0.009759,1.532952,0.003046,0.010317,0.002534,0.183554,0.002941,2760,3008,3120,3368,6376,10,10,True,True
complete_h10,ab,2,585,False,11,True,True,1.082118,0.010897,0.978129,0.002108,0.007999,0.001909,0.078286,0.001773,2760,3008,3120,3368,6376,10,10,True,True
complete_h10,pbc,2,513,False,2,True,True,3.007628,0.019687,2.380642,0.008071,0.044569,0.017079,0.53323,0.002234,5400,5768,7800,8168,13936,10,15,True,True
complete_h10,pbc,2,489,False,3,True,True,3.660006,0.027402,3.064465,0.007556,0.043237,0.008609,0.502881,0.00262,5400,5768,7800,8168,13936,10,15,True,True
complete_h10,pbc,2,529,False,4,True,True,3.421336,0.01421,2.61662,0.013826,0.032972,0.015843,0.718859,0.004921,5400,5768,7800,8168,13936,10,15,True,True
complete_h10,pbc,2,187,False,5,True,True,2.933325,0.017105,2.299094,0.006755,0.041524,0.008742,0.551908,0.005461,5400,5768,7800,8168,13936,10,15,True,True
complete_h10,pbc,2,396,False,6,True,True,3.852385,0.034746,2.925804,0.026195,0.051957,0.041474,0.760818,0.004325,5400,5768,7800,8168,13936,10,15,True,True
complete_h10,pbc,2,1009,False,7,True,True,3.335988,0.031631,2.595259,0.008058,0.05426,0.010443,0.630235,0.003242,5400,5768,7800,8168,13936,10,15,True,True
complete_h10,pbc,2,71,False,8,True,True,3.286938,0.019257,2.72062,0.008331,0.039254,0.015838,0.479195,0.002632,5400,5768,7800,8168,13936,10,15,True,True
complete_h10,pbc,2,66,False,9,True,True,3.124322,0.02597,2.390275,0.007442,0.039152,0.010962,0.594479,0.051149,5400,5768,7800,8168,13936,10,15,True,True
complete_h10,pbc,2,67,False,10,True,True,3.643129,0.01939,3.046171,0.01062,0.043861,0.009252,0.490027,0.003649,5400,5768,7800,8168,13936,10,15,True,True
complete_h10,pbc,2,585,False,11,True,True,3.667495,0.0186,3.019375,0.026124,0.040895,0.012283,0.535602,0.00621,5400,5768,7800,8168,13936,10,15,True,True
complete_h10,flat,2,513,False,2,True,True,3.203226,0.010661,2.980396,0.008614,0.03067,0.008082,0.160056,0.002226,9120,9368,9360,9608,18976,10,10,True,True
complete_h10,flat,2,489,False,3,True,True,2.486653,0.017574,2.23508,0.005716,0.028925,0.014935,0.178607,0.00292,9120,9368,9360,9608,18976,10,10,True,True
complete_h10,flat,2,529,False,4,True,True,2.351582,0.013733,2.167181,0.004978,0.027693,0.004801,0.129611,0.001722,9120,9368,9360,9608,18976,10,10,True,True
complete_h10,flat,2,187,False,5,True,True,2.368399,0.01214,2.194928,0.004564,0.027025,0.004464,0.121863,0.001917,9120,9368,9360,9608,18976,10,10,True,True
complete_h10,flat,2,396,False,6,True,True,3.656128,0.015111,3.319669,0.005999,0.03132,0.032042,0.236179,0.003938,9120,9368,9360,9608,18976,10,10,True,True
complete_h10,flat,2,1009,False,7,True,True,3.240531,0.013047,2.995871,0.00854,0.031796,0.00606,0.17714,0.004473,9120,9368,9360,9608,18976,10,10,True,True
complete_h10,flat,2,71,False,8,True,True,2.583492,0.01377,2.382328,0.00599,0.031767,0.005332,0.139985,0.002444,9120,9368,9360,9608,18976,10,10,True,True
complete_h10,flat,2,66,False,9,True,True,2.644743,0.009886,2.45386,0.005151,0.026571,0.004292,0.140849,0.002492,9120,9368,9360,9608,18976,10,10,True,True
complete_h10,flat,2,67,False,10,True,True,2.944905,0.013771,2.627851,0.006718,0.105672,0.005715,0.176658,0.003335,9120,9368,9360,9608,18976,10,10,True,True
complete_h10,flat,2,585,False,11,True,True,3.277491,0.012729,3.073772,0.005612,0.030163,0.005246,0.145016,0.002652,9120,9368,9360,9608,18976,10,10,True,True
complete_h10,first_fit,2,513,False,2,True,True,2.26483,0.017374,1.775006,0.004935,0.041723,0.004381,0.412056,0.007728,5880,6128,7280,7528,13656,10,10,True,True
complete_h10,first_fit,2,489,False,3,True,True,2.362254,0.012499,1.886328,0.004267,0.044243,0.004547,0.39778,0.003324,5880,6128,7280,7528,13656,10,10,True,True
complete_h10,first_fit,2,529,False,4,True,True,3.010131,0.010212,2.163963,0.022743,0.046558,0.004472,0.754,0.00468,5880,6128,7280,7528,13656,10,10,True,True
complete_h10,first_fit,2,187,False,5,True,True,2.346167,0.011434,1.824323,0.004321,0.045685,0.004818,0.449973,0.003339,5880,6128,7280,7528,13656,10,10,True,True
complete_h10,first_fit,2,396,False,6,True,True,3.978039,0.009908,3.326051,0.017574,0.119621,0.027705,0.466478,0.005496,5880,6128,7280,7528,13656,10,10,True,True
complete_h10,first_fit,2,1009,False,7,True,True,2.634264,0.020843,2.1022,0.005788,0.04652,0.010191,0.44388,0.002499,5880,6128,7280,7528,13656,10,10,True,True
complete_h10,first_fit,2,71,False,8,True,True,2.948484,0.027151,2.355532,0.013786,0.054356,0.010744,0.48065,0.003631,5880,6128,7280,7528,13656,10,10,True,True
