node_index,depth,left_rank,right_rank,weight,color
218,7,714,722,9,6
109,6,681,702,22,13
13958,13,705,705,1,2
3489,11,703,703,1,11
13959,13,704,704,1,2
6982,12,707,707,1,11
1745,10,703,705,3,10
6983,12,706,706,1,11
1746,10,709,709,1,10
873,9,703,707,5,9
1747,10,708,708,1,10
874,9,711,713,3,9
437,8,703,709,7,8
3500,11,712,712,1,11
1750,10,713,713,1,10
875,9,710,710,1,9
3501,11,711,711,1,11
1751,10,711,712,2,10
438,8,715,722,8,8
219,7,703,713,11,6
14048,13,716,716,1,11
1756,10,717,717,1,10
878,9,718,722,5,9
439,8,714,714,1,8
14049,13,715,715,1,11
1757,10,715,716,2,10
3516,11,719,721,3,11
1758,10,722,722,1,10
879,9,715,717,3,9
7034,12,720,721,2,2
3517,11,718,718,1,11
450274,18,721,721,1,7
7035,12,719,719,1,2
450275,18,720,720,1,7
1759,10,718,721,4,10
3524,11,724,724,1,10
1762,10,725,725,1,9
440,8,726,732,7,8
220,7,733,740,8,6
110,6,741,755,15,13
55,5,681,722,42,3
3525,11,723,723,1,10
1763,10,723,724,2,9
1764,10,727,729,3,10
882,9,730,732,3,9
441,8,723,725,3,8
3530,11,728,729,2,11
1765,10,726,726,1,10
28250,14,729,729,1,2
3531,11,727,727,1,11
28251,14,728,728,1,2
226066,17,731,731,1,11
1766,10,732,732,1,10
883,9,726,729,4,9
226067,17,730,730,1,11
1767,10,730,731,2,10
7072,12,734,734,1,11
1768,10,735,736,2,10
884,9,737,737,1,9
442,8,738,740,3,8
221,7,723,732,10,6
7073,12,733,733,1,11
3538,11,736,736,1,11
1769,10,733,734,2,10
3539,11,735,735,1,11
885,9,733,736,4,9
886,9,739,740,2,9
443,8,733,737,5,8
14198,13,740,740,1,10
887,9,738,738,1,9
14199,13,739,739,1,10
3554,11,742,743,2,10
888,9,744,745,2,9
444,8,746,750,5,8
222,7,751,755,5,6
111,6,723,740,18,13
14220,13,743,743,1,11
3555,11,741,741,1,10
14221,13,742,742,1,11
7116,12,745,745,1,10
889,9,741,743,3,9
7117,12,744,744,1,10
3562,11,747,747,1,10
890,9,748,750,3,9
445,8,741,745,5,8
3563,11,746,746,1,10
3566,11,749,750,2,10
891,9,746,747,2,9
28536,14,750,750,1,11
3567,11,748,748,1,10
28537,14,749,749,1,11
57126,15,752,752,1,10
892,9,753,753,1,9
446,8,754,755,2,8
223,7,741,750,10,6
57127,15,751,751,1,10
893,9,751,752,2,9
894,9,755,755,1,9
447,8,751,753,3,8
895,9,754,754,1,9
3584,11,757,757,1,7
