target_slot	color	position	swapped_node
689	E	141	107
689	A	71	214
689	F	122	428
689	I	129	856
689	D	176	1713
690	B	0	3
690	C	102	6
690	H	103	13
690	J	129	26
690	G	128	53
690	E	141	107
690	A	71	214
690	F	122	428
690	I	130	857
690	D	177	1714
691	B	0	3
691	C	102	6
691	H	103	13
691	J	129	26
691	G	128	53
691	E	141	107
691	A	71	214
691	F	122	428
691	I	130	857
691	D	178	1715
692	B	0	3
692	C	102	6
692	H	103	13
692	J	129	26
692	G	128	53
692	E	141	107
692	A	71	214
692	D	174	429
692	F	123	858
692	I	132	1716
693	B	0	3
693	C	102	6
693	H	103	13
693	J	129	26
693	G	128	53
693	E	141	107
693	A	71	214
693	D	174	429
693	F	123	858
693	I	133	1717
694	B	0	3
694	C	102	6
694	H	103	13
694	J	129	26
694	G	128	53
694	E	141	107
694	A	71	214
694	D	174	429
694	I	131	859
694	F	124	1718
695	B	0	3
695	C	102	6
695	H	103	13
695	J	129	26
695	G	128	53
695	E	141	107
695	A	71	214
695	D	174	429
695	I	131	859
695	F	125	1719
696	B	0	3
696	C	102	6
696	H	103	13
696	J	129	26
696	G	128	53
696	E	141	107
696	D	173	215
696	F	126	430
696	I	134	860
696	A	73	1720
697	B	0	3
697	C	102	6
697	H	103	13
697	J	129	26
697	G	128	53
697	E	141	107
697	D	173	215
697	F	126	430
697	I	134	860
697	A	74	1721
698	B	0	3
698	C	102	6
698	H	103	13
698	J	129	26
698	G	128	53
698	E	141	107
698	D	173	215
698	F	126	430
698	I	135	861
698	A	75	1722
699	B	0	3
699	C	102	6
699	H	103	13
699	J	129	26
699	G	128	53
699	E	141	107
699	D	173	215
699	F	126	430
699	I	135	861
699	A	76	1723
700	B	0	3
700	C	102	6
700	H	103	13
700	J	129	26
700	G	128	53
700	E	141	107
700	D	173	215
700	A	72	431
700	F	127	862
700	I	136	1724
701	B	0	3
701	C	102	6
701	H	103	13
701	J	129	26
701	G	128	53
701	E	141	107
701	D	173	215
701	A	72	431
701	F	127	862
701	I	137	1725
702	B	0	3
702	C	102	6
702	H	103	13
702	J	129	26
702	G	128	53
702	E	141	107
702	D	173	215
702	A	72	431
702	F	128	863
702	I	138	1726
703	B	0	3
703	C	102	6
703	H	103	13
703	J	129	26
703	G	128	53
703	E	141	107
703	D	173	215
703	A	72	431
703	F	128	863
703	I	139	1727
704	B	0	3
704	C	102	6
704	H	103	13
704	E	127	27
704	I	140	54
704	G	142	108
704	F	129	216
704	A	77	432
704	J	131	864
704	D	181	1728
705	B	0	3
705	C	102	6
705	H	103	13
705	E	127	27
705	I	140	54
705	G	142	108
705	F	129	216
705	A	77	432
705	J	131	864
705	D	182	1729
706	B	0	3
706	C	102	6
706	H	103	13
706	E	127	27
706	I	140	54
706	G	142	108
706	F	129	216
706	A	77	432
706	J	132	865
706	D	183	1730
707	B	0	3
707	C	102	6
707	H	103	13
707	E	127	27
707	I	140	54
707	G	142	108
707	F	129	216
707	A	77	432
707	J	132	865
707	D	184	1731
708	B	0	3
708	C	102	6
708	H	103	13
708	E	127	27
708	I	140	54
708	G	142	108
708	F	129	216
708	D	180	433
708	A	78	866
708	J	134	1732
709	B	0	3
709	C	102	6
709	H	103	13
709	E	127	27
709	I	140	54
709	G	142	108
709	F	129	216
709	D	180	433
709	A	78	866
709	J	135	1733
710	B	0	3
710	C	102	6
710	H	103	13
710	E	127	27
710	I	140	54
710	G	142	108
710	F	129	216
710	D	180	433
710	J	133	867
710	A	79	1734
711	B	0	3
711	C	102	6
711	H	103	13
711	E	127	27
711	I	140	54
711	G	142	108
711	F	129	216
711	D	180	433
711	J	133	867
711	A	80	1735
712	B	0	3
712	C	102	6
712	H	103	13
712	E	127	27
712	I	140	54
712	G	142	108
712	D	179	217
712	A	81	434
712	J	136	868
712	F	131	1736
713	B	0	3
713	C	102	6
713	H	103	13
713	E	127	27
713	I	140	54
713	G	142	108
713	D	179	217
713	A	81	434
713	J	136	868
713	F	132	1737
714	B	0	3
714	C	102	6
714	H	103	13
714	E	127	27
714	I	140	54
714	G	142	108
714	D	179	217
714	A	81	434
714	J	137	869
714	F	133	1738
715	B	0	3
715	C	102	6
715	H	103	13
715	E	127	27
715	I	140	54
715	G	142	108
715	D	179	217
715	A	81	434
715	J	137	869
715	F	134	1739
716	B	0	3
716	C	102	6
716	H	103	13
716	E	127	27
716	I	140	54
716	G	142	108
716	D	179	217
716	F	130	435
716	A	82	870
716	J	138	1740
717	B	0	3
717	C	102	6
717	H	103	13
717	E	127	27
717	I	140	54
717	G	142	108
717	D	179	217
717	F	130	435
717	A	82	870
717	J	139	1741
718	B	0	3
718	C	102	6
718	H	103	13
718	E	127	27
718	I	140	54
718	G	142	108
718	D	179	217
718	F	130	435
718	A	83	871
718	J	140	1742
719	B	0	3
719	C	102	6
719	H	103	13
719	E	127	27
719	I	140	54
719	G	142	108
719	D	179	217
719	F	130	435
719	A	83	871
719	J	141	1743
720	B	0	3
720	C	102	6
720	H	103	13
720	E	127	27
720	I	140	54
720	J	130	109
720	F	135	218
720	D	185	436
720	G	143	872
720	A	86	1744
721	B	0	3
721	C	102	6
721	H	103	13
721	E	127	27
721	I	140	54
721	J	130	109
721	F	135	218
721	D	185	436
721	G	143	872
721	A	87	1745
722	B	0	3
722	C	102	6
722	H	103	13
722	E	127	27
722	I	140	54
722	J	130	109
722	F	135	218
722	D	185	436
722	G	144	873
722	A	88	1746
723	B	0	3
723	C	102	6
723	H	103	13
723	E	127	27
723	I	140	54
723	J	130	109
723	F	135	218
723	D	185	436
723	G	144	873
723	A	89	1747
724	B	0	3
724	C	102	6
724	H	103	13
724	E	127	27
724	I	140	54
724	J	130	109
724	F	135	218
724	A	85	437
724	D	186	874
724	G	146	1748
725	B	0	3
725	C	102	6
725	H	103	13
725	E	127	27
725	I	140	54
725	J	130	109
725	F	135	218
725	A	85	437
725	D	186	874
725	G	147	1749
726	B	0	3
726	C	102	6
726	H	103	13
726	E	127	27
726	I	140	54
726	J	130	109
726	F	135	218
726	A	85	437
726	G	145	875
726	D	187	1750
727	B	0	3
727	C	102	6
727	H	103	13
727	E	127	27
727	I	140	54
727	J	130	109
727	F	135	218
727	A	85	437
727	G	145	875
727	D	188	1751
728	B	0	3
728	C	102	6
728	H	103	13
728	E	127	27
728	I	140	54
728	J	130	109
728	A	84	219
728	D	189	438
728	G	148	876
728	F	137	1752
729	B	0	3
729	C	102	6
729	H	103	13
729	E	127	27
729	I	140	54
729	J	130	109
729	A	84	219
729	D	189	438
729	G	148	876
729	F	138	1753
730	B	0	3
730	C	102	6
730	H	103	13
730	E	127	27
730	I	140	54
730	J	130	109
730	A	84	219
730	D	189	438
730	G	149	877
730	F	139	1754
731	B	0	3
731	C	102	6
731	H	103	13
731	E	127	27
731	I	140	54
731	J	130	109
731	A	84	219
731	D	189	438
731	G	149	877
731	F	140	1755
732	B	0	3
732	C	102	6
732	H	103	13
732	E	127	27
732	I	140	54
732	J	130	109
732	A	84	219
732	F	136	439
732	D	190	878
732	G	150	1756
733	B	0	3
733	C	102	6
733	H	103	13
733	E	127	27
733	I	140	54
733	J	130	109
733	A	84	219
733	F	136	439
733	D	190	878
733	G	151	1757
734	B	0	3
734	C	102	6
734	H	103	13
734	E	127	27
734	I	140	54
734	J	130	109
734	A	84	219
734	F	136	439
734	D	191	879
734	G	152	1758
735	B	0	3
735	C	102	6
735	H	103	13
735	E	127	27
735	I	140	54
735	J	130	109
735	A	84	219
735	F	136	439
735	D	191	879
735	G	153	1759
736	B	0	3
736	C	102	6
736	H	103	13
736	E	127	27
736	G	141	55
736	I	141	110
736	D	192	220
736	A	90	440
736	J	143	880
736	F	143	1760
737	B	0	3
737	C	102	6
737	H	103	13
737	E	127	27
737	G	141	55
737	I	141	110
737	D	192	220
737	A	90	440
737	J	143	880
737	F	144	1761
738	B	0	3
738	C	102	6
738	H	103	13
738	E	127	27
738	G	141	55
738	I	141	110
738	D	192	220
738	A	90	440
738	J	144	881
738	F	145	1762
739	B	0	3
739	C	102	6
739	H	103	13
739	E	127	27
739	G	141	55
739	I	141	110
739	D	192	220
739	A	90	440
739	J	144	881
739	F	146	1763
740	B	0	3
740	C	102	6
740	H	103	13
740	E	127	27
740	G	141	55
740	I	141	110
740	D	192	220
740	F	142	441
740	A	91	882
740	J	146	1764
741	B	0	3
741	C	102	6
741	H	103	13
741	E	127	27
741	G	141	55
741	I	141	110
741	D	192	220
741	F	142	441
741	A	91	882
741	J	147	1765
742	B	0	3
742	C	102	6
742	H	103	13
742	E	127	27
742	G	141	55
742	I	141	110
742	D	192	220
742	F	142	441
742	J	145	883
742	A	92	1766
743	B	0	3
743	C	102	6
743	H	103	13
743	E	127	27
743	G	141	55
743	I	141	110
743	D	192	220
743	F	142	441
743	J	145	883
743	A	93	1767
744	B	0	3
744	C	102	6
744	H	103	13
744	E	127	27
744	G	141	55
744	I	141	110
744	F	141	221
744	A	94	442
744	J	148	884
744	D	194	1768
745	B	0	3
745	C	102	6
745	H	103	13
745	E	127	27
745	G	141	55
745	I	141	110
745	F	141	221
745	A	94	442
745	J	148	884
745	D	195	1769
746	B	0	3
746	C	102	6
746	H	103	13
746	E	127	27
746	G	141	55
746	I	141	110
746	F	141	221
746	A	94	442
746	J	149	885
746	D	196	1770
747	B	0	3
747	C	102	6
747	H	103	13
747	E	127	27
747	G	141	55
747	I	141	110
747	F	141	221
747	A	94	442
747	J	149	885
747	D	197	1771
748	B	0	3
748	C	102	6
748	H	103	13
748	E	127	27
748	G	141	55
748	I	141	110
748	F	141	221
748	D	193	443
748	A	95	886
748	J	150	1772
749	B	0	3
749	C	102	6
749	H	103	13
749	E	127	27
749	G	141	55
749	I	141	110
749	F	141	221
749	D	193	443
749	A	95	886
749	J	151	1773
750	B	0	3
750	C	102	6
750	H	103	13
750	E	127	27
750	G	141	55
750	I	141	110
750	F	141	221
750	D	193	443
750	A	96	887
750	J	152	1774
751	B	0	3
751	C	102	6
751	H	103	13
751	E	127	27
751	G	141	55
751	I	141	110
751	F	141	221
751	D	193	443
751	A	96	887
751	J	153	1775
752	B	0	3
752	C	102	6
752	H	103	13
752	E	127	27
752	G	141	55
752	J	142	111
752	D	198	222
752	F	147	444
752	I	142	888
752	A	99	1776
753	B	0	3
753	C	102	6
753	H	103	13
753	E	127	27
753	G	141	55
753	J	142	111
753	D	198	222
753	F	147	444
753	I	142	888
753	A	100	1777
754	B	0	3
754	C	102	6
754	H	103	13
754	E	127	27
754	G	141	55
754	J	142	111
754	D	198	222
754	F	147	444
754	I	143	889
754	A	101	1778
755	B	0	3
755	C	102	6
755	H	103	13
755	E	127	27
755	G	141	55
755	J	142	111
755	D	198	222
755	F	147	444
755	I	143	889
755	A	102	1779
756	B	0	3
756	C	102	6
756	H	103	13
756	E	127	27
756	G	141	55
756	J	142	111
756	D	198	222
756	A	98	445
756	F	148	890
756	I	145	1780
757	B	0	3
757	C	102	6
757	H	103	13
757	E	127	27
757	G	141	55
757	J	142	111
757	D	198	222
757	A	98	445
757	F	148	890
757	I	146	1781
758	B	0	3
758	C	102	6
758	H	103	13
758	E	127	27
758	G	141	55
758	J	142	111
758	D	198	222
758	A	98	445
758	I	144	891
758	F	149	1782
759	B	0	3
759	C	102	6
759	H	103	13
759	E	127	27
759	G	141	55
759	J	142	111
759	D	198	222
759	A	98	445
759	I	144	891
759	F	150	1783
760	B	0	3
760	C	102	6
760	H	103	13
760	E	127	27
760	G	141	55
760	J	142	111
760	A	97	223
760	F	151	446
760	I	147	892
760	D	200	1784
761	B	0	3
761	C	102	6
761	H	103	13
761	E	127	27
761	G	141	55
761	J	142	111
761	A	97	223
761	F	151	446
761	I	147	892
761	D	201	1785
762	B	0	3
762	C	102	6
762	H	103	13
762	E	127	27
762	G	141	55
762	J	142	111
762	A	97	223
762	F	151	446
762	I	148	893
762	D	202	1786
763	B	0	3
763	C	102	6
763	H	103	13
763	E	127	27
763	G	141	55
763	J	142	111
763	A	97	223
763	F	151	446
763	I	148	893
763	D	203	1787
764	B	0	3
764	C	102	6
764	H	103	13
764	E	127	27
764	G	141	55
764	J	142	111
764	A	97	223
764	D	199	447
764	F	152	894
764	I	149	1788
765	B	0	3
765	C	102	6
765	H	103	13
765	E	127	27
765	G	141	55
765	J	142	111
765	A	97	223
765	D	199	447
765	F	152	894
765	I	150	1789
766	B	0	3
766	C	102	6
766	H	103	13
766	E	127	27
766	G	141	55
766	J	142	111
766	A	97	223
766	D	199	447
766	F	153	895
766	I	151	1790
767	B	0	3
767	C	102	6
767	H	103	13
767	E	127	27
767	G	141	55
767	J	142	111
767	A	97	223
767	D	199	447
767	F	153	895
767	I	152	1791
768	B	0	3
768	D	102	7
768	F	154	14
768	G	154	28
768	E	153	56
768	I	154	112
768	C	103	224
768	A	103	448
768	H	156	896
768	J	157	1792
769	B	0	3
769	D	102	7
769	F	154	14
769	G	154	28
769	E	153	56
769	I	154	112
769	C	103	224
769	A	103	448
769	H	156	896
769	J	158	1793
770	B	0	3
770	D	102	7
770	F	154	14
770	G	154	28
770	E	153	56
770	I	154	112
770	C	103	224
770	A	103	448
770	H	157	897
770	J	159	1794
771	B	0	3
771	D	102	7
771	F	154	14
771	G	154	28
771	E	153	56
771	I	154	112
771	C	103	224
771	A	103	448
771	H	157	897
771	J	160	1795
772	B	0	3
772	D	102	7
772	F	154	14
772	G	154	28
772	E	153	56
772	I	154	112
772	C	103	224
772	J	156	449
772	A	104	898
772	H	159	1796
773	B	0	3
773	D	102	7
773	F	154	14
773	G	154	28
773	E	153	56
773	I	154	112
773	C	103	224
773	J	156	449
773	A	104	898
773	H	160	1797
774	B	0	3
774	D	102	7
774	F	154	14
774	G	154	28
774	E	153	56
774	I	154	112
774	C	103	224
774	J	156	449
774	H	158	899
774	A	105	1798
775	B	0	3
775	D	102	7
775	F	154	14
775	G	154	28
775	E	153	56
775	I	154	112
775	C	103	224
775	J	156	449
775	H	158	899
775	A	106	1799
776	B	0	3
776	D	102	7
776	F	154	14
776	G	154	28
776	E	153	56
776	I	154	112
776	J	155	225
776	A	107	450
776	H	161	900
776	C	105	1800
777	B	0	3
777	D	102	7
777	F	154	14
777	G	154	28
777	E	153	56
777	I	154	112
777	J	155	225
777	A	107	450
777	H	161	900
777	C	106	1801
778	B	0	3
778	D	102	7
778	F	154	14
778	G	154	28
778	E	153	56
778	I	154	112
778	J	155	225
778	A	107	450
778	H	162	901
778	C	107	1802
779	B	0	3
779	D	102	7
779	F	154	14
779	G	154	28
779	E	153	56
779	I	154	112
779	J	155	225
779	A	107	450
779	H	162	901
779	C	108	1803
780	B	0	3
780	D	102	7
780	F	154	14
780	G	154	28
780	E	153	56
780	I	154	112
780	J	155	225
780	C	104	451
780	A	108	902
780	H	163	1804
781	B	0	3
781	D	102	7
781	F	154	14
781	G	154	28
781	E	153	56
781	I	154	112
781	J	155	225
781	C	104	451
781	A	108	902
781	H	164	1805
782	B	0	3
782	D	102	7
782	F	154	14
782	G	154	28
782	E	153	56
782	I	154	112
782	J	155	225
782	C	104	451
782	A	109	903
782	H	165	1806
783	B	0	3
783	D	102	7
783	F	154	14
783	G	154	28
783	E	153	56
783	I	154	112
783	J	155	225
783	C	104	451
783	A	109	903
783	H	166	1807
784	B	0	3
784	D	102	7
784	F	154	14
784	G	154	28
784	E	153	56
784	H	155	113
784	C	109	226
784	J	161	452
784	I	155	904
784	A	112	1808
785	B	0	3
785	D	102	7
785	F	154	14
785	G	154	28
785	E	153	56
785	H	155	113
785	C	109	226
785	J	161	452
785	I	155	904
785	A	113	1809
786	B	0	3
786	D	102	7
786	F	154	14
786	G	154	28
786	E	153	56
786	H	155	113
786	C	109	226
786	J	161	452
786	I	156	905
786	A	114	1810
787	B	0	3
787	D	102	7
787	F	154	14
787	G	154	28
787	E	153	56
787	H	155	113
787	C	109	226
787	J	161	452
787	I	156	905
787	A	115	1811
788	B	0	3
788	D	102	7
788	F	154	14
788	G	154	28
788	E	153	56
788	H	155	113
788	C	109	226
788	A	111	453
788	J	162	906
788	I	158	1812
789	B	0	3
789	D	102	7
789	F	154	14
789	G	154	28
789	E	153	56
789	H	155	113
789	C	109	226
789	A	111	453
789	J	162	906
789	I	159	1813
790	B	0	3
790	D	102	7
790	F	154	14
790	G	154	28
790	E	153	56
790	H	155	113
790	C	109	226
790	A	111	453
790	I	157	907
790	J	163	1814
791	B	0	3
791	D	102	7
791	F	154	14
791	G	154	28
791	E	153	56
791	H	155	113
791	C	109	226
791	A	111	453
791	I	157	907
791	J	164	1815
792	B	0	3
792	D	102	7
792	F	154	14
792	G	154	28
792	E	153	56
792	H	155	113
792	A	110	227
792	J	165	454
792	I	160	908
792	C	111	1816
793	B	0	3
793	D	102	7
793	F	154	14
793	G	154	28
793	E	153	56
793	H	155	113
793	A	110	227
793	J	165	454
793	I	160	908
793	C	112	1817
794	B	0	3
794	D	102	7
794	F	154	14
794	G	154	28
794	E	153	56
794	H	155	113
794	A	110	227
794	J	165	454
794	I	161	909
794	C	113	1818
795	B	0	3
795	D	102	7
795	F	154	14
795	G	154	28
795	E	153	56
795	H	155	113
795	A	110	227
795	J	165	454
795	I	161	909
795	C	114	1819
796	B	0	3
796	D	102	7
796	F	154	14
796	G	154	28
796	E	153	56
796	H	155	113
796	A	110	227
796	C	110	455
796	J	166	910
796	I	162	1820
797	B	0	3
797	D	102	7
797	F	154	14
797	G	154	28
797	E	153	56
797	H	155	113
797	A	110	227
797	C	110	455
797	J	166	910
797	I	163	1821
798	B	0	3
798	D	102	7
798	F	154	14
798	G	154	28
798	E	153	56
798	H	155	113
798	A	110	227
798	C	110	455
798	J	167	911
798	I	164	1822
799	B	0	3
799	D	102	7
799	F	154	14
799	G	154	28
799	E	153	56
799	H	155	113
799	A	110	227
799	C	110	455
799	J	167	911
799	I	165	1823
800	B	0	3
800	D	102	7
800	F	154	14
800	G	154	28
800	I	153	57
800	E	154	114
800	A	116	228
800	C	115	456
800	J	169	912
800	H	169	1824
801	B	0	3
801	D	102	7
801	F	154	14
801	G	154	28
801	I	153	57
801	E	154	114
801	A	116	228
801	C	115	456
801	J	169	912
801	H	170	1825
802	B	0	3
802	D	102	7
802	F	154	14
802	G	154	28
802	I	153	57
802	E	154	114
802	A	116	228
802	C	115	456
802	J	170	913
802	H	171	1826
803	B	0	3
803	D	102	7
803	F	154	14
803	G	154	28
803	I	153	57
803	E	154	114
803	A	116	228
803	C	115	456
803	J	170	913
803	H	172	1827
804	B	0	3
804	D	102	7
804	F	154	14
804	G	154	28
804	I	153	57
804	E	154	114
804	A	116	228
804	H	168	457
804	C	116	914
804	J	172	1828
805	B	0	3
805	D	102	7
805	F	154	14
805	G	154	28
805	I	153	57
805	E	154	114
805	A	116	228
805	H	168	457
805	C	116	914
805	J	173	1829
806	B	0	3
806	D	102	7
806	F	154	14
806	G	154	28
806	I	153	57
806	E	154	114
806	A	116	228
806	H	168	457
806	J	171	915
806	C	117	1830
807	B	0	3
807	D	102	7
807	F	154	14
807	G	154	28
807	I	153	57
807	E	154	114
807	A	116	228
807	H	168	457
807	J	171	915
807	C	118	1831
808	B	0	3
808	D	102	7
808	F	154	14
808	G	154	28
808	I	153	57
808	E	154	114
808	H	167	229
808	C	119	458
808	J	174	916
808	A	118	1832
809	B	0	3
809	D	102	7
809	F	154	14
809	G	154	28
809	I	153	57
809	E	154	114
809	H	167	229
809	C	119	458
809	J	174	916
809	A	119	1833
810	B	0	3
810	D	102	7
810	F	154	14
810	G	154	28
810	I	153	57
810	E	154	114
810	H	167	229
810	C	119	458
810	J	175	917
810	A	120	1834
811	B	0	3
811	D	102	7
811	F	154	14
811	G	154	28
811	I	153	57
811	E	154	114
811	H	167	229
811	C	119	458
811	J	175	917
811	A	121	1835
812	B	0	3
812	D	102	7
812	F	154	14
812	G	154	28
812	I	153	57
812	E	154	114
812	H	167	229
812	A	117	459
812	C	120	918
812	J	176	1836
813	B	0	3
813	D	102	7
813	F	154	14
813	G	154	28
813	I	153	57
813	E	154	114
813	H	167	229
813	A	117	459
813	C	120	918
813	J	177	1837
814	B	0	3
814	D	102	7
814	F	154	14
814	G	154	28
814	I	153	57
814	E	154	114
814	H	167	229
814	A	117	459
814	C	121	919
814	J	178	1838
815	B	0	3
815	D	102	7
815	F	154	14
815	G	154	28
815	I	153	57
815	E	154	114
815	H	167	229
815	A	117	459
815	C	121	919
815	J	179	1839
816	B	0	3
816	D	102	7
816	F	154	14
816	G	154	28
816	I	153	57
816	J	168	115
816	A	122	230
816	H	173	460
816	E	155	920
816	C	124	1840
817	B	0	3
817	D	102	7
817	F	154	14
817	G	154	28
817	I	153	57
817	J	168	115
817	A	122	230
817	H	173	460
817	E	155	920
817	C	125	1841
818	B	0	3
818	D	102	7
818	F	154	14
818	G	154	28
818	I	153	57
818	J	168	115
818	A	122	230
818	H	173	460
818	E	156	921
818	C	126	1842
819	B	0	3
819	D	102	7
819	F	154	14
819	G	154	28
819	I	153	57
819	J	168	115
819	A	122	230
819	H	173	460
819	E	156	921
819	C	127	1843
820	B	0	3
820	D	102	7
820	F	154	14
820	G	154	28
820	I	153	57
820	J	168	115
820	A	122	230
820	C	123	461
820	H	174	922
820	E	158	1844
821	B	0	3
821	D	102	7
821	F	154	14
821	G	154	28
821	I	153	57
821	J	168	115
821	A	122	230
821	C	123	461
821	H	174	922
821	E	159	1845
822	B	0	3
822	D	102	7
822	F	154	14
822	G	154	28
822	I	153	57
822	J	168	115
822	A	122	230
822	C	123	461
822	E	157	923
822	H	175	1846
823	B	0	3
823	D	102	7
823	F	154	14
823	G	154	28
823	I	153	57
823	J	168	115
823	A	122	230
823	C	123	461
823	E	157	923
823	H	176	1847
824	B	0	3
824	D	102	7
824	F	154	14
824	G	154	28
824	I	153	57
824	J	168	115
824	C	122	231
824	H	177	462
824	E	160	924
824	A	124	1848
825	B	0	3
825	D	102	7
825	F	154	14
825	G	154	28
825	I	153	57
825	J	168	115
825	C	122	231
825	H	177	462
825	E	160	924
825	A	125	1849
826	B	0	3
826	D	102	7
826	F	154	14
826	G	154	28
826	I	153	57
826	J	168	115
826	C	122	231
826	H	177	462
826	E	161	925
826	A	126	1850
827	B	0	3
827	D	102	7
827	F	154	14
827	G	154	28
827	I	153	57
827	J	168	115
827	C	122	231
827	H	177	462
827	E	161	925
827	A	127	1851
828	B	0	3
828	D	102	7
828	F	154	14
828	G	154	28
828	I	153	57
828	J	168	115
828	C	122	231
828	A	123	463
828	H	178	926
828	E	162	1852
829	B	0	3
829	D	102	7
829	F	154	14
829	G	154	28
829	I	153	57
829	J	168	115
829	C	122	231
829	A	123	463
829	H	178	926
829	E	163	1853
830	B	0	3
830	D	102	7
830	F	154	14
830	G	154	28
830	I	153	57
830	J	168	115
830	C	122	231
830	A	123	463
830	H	179	927
830	E	164	1854
831	B	0	3
831	D	102	7
831	F	154	14
831	G	154	28
831	I	153	57
831	J	168	115
831	C	122	231
831	A	123	463
831	H	179	927
831	E	165	1855
832	B	0	3
832	D	102	7
832	F	154	14
832	J	154	29
832	E	166	58
832	I	167	116
832	H	180	232
832	A	128	464
832	G	156	928
832	C	130	1856
833	B	0	3
833	D	102	7
833	F	154	14
833	J	154	29
833	E	166	58
833	I	167	116
833	H	180	232
833	A	128	464
833	G	156	928
833	C	131	1857
834	B	0	3
834	D	102	7
834	F	154	14
834	J	154	29
834	E	166	58
834	I	167	116
834	H	180	232
834	A	128	464
834	G	157	929
834	C	132	1858
835	B	0	3
835	D	102	7
835	F	154	14
835	J	154	29
835	E	166	58
835	I	167	116
835	H	180	232
835	A	128	464
835	G	157	929
835	C	133	1859
836	B	0	3
836	D	102	7
836	F	154	14
836	J	154	29
836	E	166	58
836	I	167	116
836	H	180	232
836	C	129	465
836	A	129	930
836	G	159	1860
837	B	0	3
837	D	102	7
837	F	154	14
837	J	154	29
837	E	166	58
837	I	167	116
837	H	180	232
837	C	129	465
837	A	129	930
837	G	160	1861
838	B	0	3
838	D	102	7
838	F	154	14
838	J	154	29
838	E	166	58
838	I	167	116
838	H	180	232
838	C	129	465
838	G	158	931
838	A	130	1862
839	B	0	3
839	D	102	7
839	F	154	14
839	J	154	29
839	E	166	58
839	I	167	116
839	H	180	232
839	C	129	465
839	G	158	931
839	A	131	1863
840	B	0	3
840	D	102	7
840	F	154	14
840	J	154	29
840	E	166	58
840	I	167	116
840	C	128	233
840	A	132	466
840	G	161	932
840	H	182	1864
841	B	0	3
841	D	102	7
841	F	154	14
841	J	154	29
841	E	166	58
841	I	167	116
841	C	128	233
841	A	132	466
841	G	161	932
841	H	183	1865
842	B	0	3
842	D	102	7
842	F	154	14
842	J	154	29
842	E	166	58
842	I	167	116
842	C	128	233
842	A	132	466
842	G	162	933
842	H	184	1866
843	B	0	3
843	D	102	7
843	F	154	14
843	J	154	29
843	E	166	58
843	I	167	116
843	C	128	233
843	A	132	466
843	G	162	933
843	H	185	1867
844	B	0	3
844	D	102	7
844	F	154	14
844	J	154	29
844	E	166	58
844	I	167	116
844	C	128	233
844	H	181	467
844	A	133	934
844	G	163	1868
845	B	0	3
845	D	102	7
845	F	154	14
845	J	154	29
845	E	166	58
845	I	167	116
845	C	128	233
845	H	181	467
845	A	133	934
845	G	164	1869
846	B	0	3
846	D	102	7
846	F	154	14
846	J	154	29
846	E	166	58
846	I	167	116
846	C	128	233
846	H	181	467
846	A	134	935
846	G	165	1870
847	B	0	3
847	D	102	7
847	F	154	14
847	J	154	29
847	E	166	58
847	I	167	116
847	C	128	233
847	H	181	467
847	A	134	935
847	G	166	1871
848	B	0	3
848	D	102	7
848	F	154	14
848	J	154	29
848	E	166	58
848	G	155	117
848	H	186	234
848	C	134	468
848	I	168	936
848	A	137	1872
849	B	0	3
849	D	102	7
849	F	154	14
849	J	154	29
849	E	166	58
849	G	155	117
849	H	186	234
849	C	134	468
849	I	168	936
849	A	138	1873
850	B	0	3
850	D	102	7
850	F	154	14
850	J	154	29
850	E	166	58
850	G	155	117
850	H	186	234
850	C	134	468
850	I	169	937
850	A	139	1874
851	B	0	3
851	D	102	7
851	F	154	14
851	J	154	29
851	E	166	58
851	G	155	117
851	H	186	234
851	C	134	468
851	I	169	937
851	A	140	1875
852	B	0	3
852	D	102	7
852	F	154	14
852	J	154	29
852	E	166	58
852	G	155	117
852	H	186	234
852	A	136	469
852	C	135	938
852	I	171	1876
853	B	0	3
853	D	102	7
853	F	154	14
853	J	154	29
853	E	166	58
853	G	155	117
853	H	186	234
853	A	136	469
853	C	135	938
853	I	172	1877
854	B	0	3
854	D	102	7
854	F	154	14
854	J	154	29
854	E	166	58
854	G	155	117
854	H	186	234
854	A	136	469
854	I	170	939
854	C	136	1878
855	B	0	3
855	D	102	7
855	F	154	14
855	J	154	29
855	E	166	58
855	G	155	117
855	H	186	234
855	A	136	469
855	I	170	939
855	C	137	1879
856	B	0	3
856	D	102	7
856	F	154	14
856	J	154	29
856	E	166	58
856	G	155	117
856	A	135	235
856	C	138	470
856	I	173	940
856	H	188	1880
857	B	0	3
857	D	102	7
857	F	154	14
857	J	154	29
857	E	166	58
857	G	155	117
857	A	135	235
857	C	138	470
857	I	173	940
857	H	189	1881
858	B	0	3
858	D	102	7
858	F	154	14
858	J	154	29
858	E	166	58
858	G	155	117
858	A	135	235
858	C	138	470
858	I	174	941
858	H	190	1882
859	B	0	3
859	D	102	7
859	F	154	14
859	J	154	29
859	E	166	58
859	G	155	117
859	A	135	235
859	C	138	470
859	I	174	941
859	H	191	1883
860	B	0	3
860	D	102	7
860	F	154	14
860	J	154	29
860	E	166	58
860	G	155	117
860	A	135	235
860	H	187	471
860	C	139	942
860	I	175	1884
861	B	0	3
861	D	102	7
861	F	154	14
861	J	154	29
861	E	166	58
861	G	155	117
861	A	135	235
861	H	187	471
861	C	139	942
861	I	176	1885
862	B	0	3
