key,address,leaf_type,leaf_type_name,first_seen_block
polygon-zkevm:0x8c48afc5570be1f73b094461e3e31719321ece60:SMT_KEY:0,0x8c48afc5570be1f73b094461e3e31719321ece60,0,balance,31897561
polygon-zkevm:0x8c48afc5570be1f73b094461e3e31719321ece60:SMT_KEY:1,0x8c48afc5570be1f73b094461e3e31719321ece60,1,nonce,31897561
polygon-zkevm:0x8c48afc5570be1f73b094461e3e31719321ece60:SMT_KEY:2,0x8c48afc5570be1f73b094461e3e31719321ece60,2,code_hash,31897561
polygon-zkevm:0x8c48afc5570be1f73b094461e3e31719321ece60:SMT_KEY:4,0x8c48afc5570be1f73b094461e3e31719321ece60,4,code_hash_length,31897561
polygon-zkevm:0x368cb4212abd097f35efcd34e291b6ee1d60e622:SMT_KEY:0,0x368cb4212abd097f35efcd34e291b6ee1d60e622,0,balance,31897819
polygon-zkevm:0x368cb4212abd097f35efcd34e291b6ee1d60e622:SMT_KEY:1,0x368cb4212abd097f35efcd34e291b6ee1d60e622,1,nonce,31897819
polygon-zkevm:0x368cb4212abd097f35efcd34e291b6ee1d60e622:SMT_KEY:2,0x368cb4212abd097f35efcd34e291b6ee1d60e622,2,code_hash,31897819
polygon-zkevm:0x368cb4212abd097f35efcd34e291b6ee1d60e622:SMT_KEY:4,0x368cb4212abd097f35efcd34e291b6ee1d60e622,4,code_hash_length,31897819
polygon-zkevm:0x2a3dd3eb832af982ec71669e178424b10dca2ede:SMT_KEY:0,0x2a3dd3eb832af982ec71669e178424b10dca2ede,0,balance,31897819
polygon-zkevm:0x2a3dd3eb832af982ec71669e178424b10dca2ede:SMT_KEY:1,0x2a3dd3eb832af982ec71669e178424b10dca2ede,1,nonce,31897819
polygon-zkevm:0x2a3dd3eb832af982ec71669e178424b10dca2ede:SMT_KEY:2,0x2a3dd3eb832af982ec71669e178424b10dca2ede,2,code_hash,31897819
polygon-zkevm:0x2a3dd3eb832af982ec71669e178424b10dca2ede:SMT_KEY:4,0x2a3dd3eb832af982ec71669e178424b10dca2ede,4,code_hash_length,31897819
polygon-zkevm:0xfbc5f5edf8bf111f6c09ee64874727f9e8a4fba5:SMT_KEY:0,0xfbc5f5edf8bf111f6c09ee64874727f9e8a4fba5,0,balance,31898072
