method,repeat,sample_index,target_index,end_to_end_ms,known_value_decode_and_routing_ms,query_generation_ms,serialize_transport_answer_ms,decode_ms,assembly_rootcheck_ms,upload_wire_bytes,download_wire_bytes,valid_root,corruption_rejected,recovered_siblings,logical_queries
full_cache,1,9,38,0.031319,0.003075,0,0,0.000343,0.025488,0,0,True,True,"[{'level': 121, 'digest_hex': '65dd41a585d639f34310d72b979a5b55323f5ce12873d908d8eef1c01245df6b'}, {'level': 122, 'digest_hex': '50b14e97af0ff21507d0716982003eadd809f2d9956c6999a11312062df8157a'}, {'level': 123, 'digest_hex': 'c820a8eb61a286ebd0576e6819420e4afeee1174c840c8dd23998a7fa78fc291'}, {'level': 124, 'digest_hex': '546f2717fad16bbc7b4c7a5ded7e30928a3a8b21c1c1983c275fa0308f4c5933'}, {'level': 125, 'digest_hex': '16686314da3ceeba8277009441d66add11621e51e3c1a39abec394b7df1e1736'}, {'level': 126, 'digest_hex': '7bf8a33390ca8b03c73429b298fde20e07ab842d53189f7617929a5f5aee8fca'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",0
full_cache,1,10,96,0.047982,0.001078,0,0,0.00047,0.02444,0,0,True,True,"[{'level': 120, 'digest_hex': '3713a754cac74c9edabe8537dfd694a0a9269cb8854d0f085d225b36639c2247'}, {'level': 121, 'digest_hex': '7f1bca6e48a9e8378a54a7b23a946c905ea1df4476227e4bd964a7df7c63bfad'}, {'level': 123, 'digest_hex': '8ae449c13980c04f2da5c2da468c734e1b35e06089c1f46019b9de7b92a975ff'}, {'level': 124, 'digest_hex': 'b9e57154f39b6479af3a5c656b25050c772f3f270a63a27ebed6354029a84350'}, {'level': 125, 'digest_hex': '71f0e9718caadc6301d222446dadf08835f3c3b061c7173f35931de02bc61723'}, {'level': 126, 'digest_hex': '38d2df1ec713ed325301c34d9e24cf6a25baf9b3f6c096eb21aea943ec9e980f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",0
full_cache,1,11,88,0.046393,0.001373,0,0,0.000484,0.024404,0,0,True,True,"[{'level': 120, 'digest_hex': '5a65a279167906db4e20ccb851b4b4474b7245d69fea7e32cdf470a634552d3f'}, {'level': 121, 'digest_hex': 'c2528105617bc7675883acd0d0b9d8e86596e2daf35b75e3661d9dd373732ec1'}, {'level': 122, 'digest_hex': '4d46a05b508ec72ba72ae55f55be9e8b6dede780cf6fb55faa6b420c293bcd22'}, {'level': 123, 'digest_hex': '03f10449b5028f0d82bedf2413a4e7db250d4415adb695f8696dce0d9e052e7e'}, {'level': 124, 'digest_hex': '430ec155962640f226905643a9726ac7d3161f41c3fa25e332b4cd3bd7791288'}, {'level': 125, 'digest_hex': '6997de0c1dd07363560e375f98fa4c3afd63860df0608d0fb82ec15a6783e3ac'}, {'level': 126, 'digest_hex': '38d2df1ec713ed325301c34d9e24cf6a25baf9b3f6c096eb21aea943ec9e980f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",0
full_cache,1,12,21,0.046044,0.001242,0,0,0.000461,0.024405,0,0,True,True,"[{'level': 122, 'digest_hex': '1e6bc6efd23935efa3dd092c6ac254836c6e5ef791d81f7ae48460bf0b5313b4'}, {'level': 123, 'digest_hex': '67d0b3ab291b4d805a82049982c6172041bce1f14c5a813ca1026d8dc863fefa'}, {'level': 124, 'digest_hex': '833fb9b71d9b1c9765205f861fb8619048914463b7541305d5ce771c0a756a2c'}, {'level': 125, 'digest_hex': '0cf76ea1ff1977e0eccf349ea33e4f52d6b6d015dd69145da274e31eb2430036'}, {'level': 126, 'digest_hex': '315e0c4751043a683a3bea17699a4d0483a7351d379a71b378fb8a4b6ee608a4'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",0
full_cache,1,13,95,0.02916,0.001337,0,0,0.000267,0.024295,0,0,True,True,"[{'level': 120, 'digest_hex': 'cffc4c95c7af871e256e4db65653163c37bbf29707f6fce72a87131c0d4effdb'}, {'level': 121, 'digest_hex': '34541826fd8f2d76e32dabd8f192b13e8d841dae1d4e307cc2cfe31db6c91c6d'}, {'level': 123, 'digest_hex': '8ae449c13980c04f2da5c2da468c734e1b35e06089c1f46019b9de7b92a975ff'}, {'level': 124, 'digest_hex': 'b9e57154f39b6479af3a5c656b25050c772f3f270a63a27ebed6354029a84350'}, {'level': 125, 'digest_hex': '71f0e9718caadc6301d222446dadf08835f3c3b061c7173f35931de02bc61723'}, {'level': 126, 'digest_hex': '38d2df1ec713ed325301c34d9e24cf6a25baf9b3f6c096eb21aea943ec9e980f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",0
full_cache,1,14,92,0.031509,0.001369,0,0,0.000343,0.024427,0,0,True,True,"[{'level': 122, 'digest_hex': 'f8e5e91b44b52c3b5c18a6f7b96e3822c261a2470123efb4654d6d03acb46478'}, {'level': 123, 'digest_hex': '6a5fc3738cd9c47382853f6f8d8bd2cca139155c3e6d56f9500fd43a9d749033'}, {'level': 124, 'digest_hex': 'b9e57154f39b6479af3a5c656b25050c772f3f270a63a27ebed6354029a84350'}, {'level': 125, 'digest_hex': '71f0e9718caadc6301d222446dadf08835f3c3b061c7173f35931de02bc61723'}, {'level': 126, 'digest_hex': '38d2df1ec713ed325301c34d9e24cf6a25baf9b3f6c096eb21aea943ec9e980f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",0
full_cache,1,15,28,0.029086,0.001069,0,0,0.000332,0.024242,0,0,True,True,"[{'level': 119, 'digest_hex': '3084921dfdc51467ec86dfb9c17e6498951beb29aadea784da25ec15b4509a85'}, {'level': 121, 'digest_hex': '2d7a540f556d1f33fc7ef4bf847711704dd68f0a47c8a79b12a4b0e5aac95ec1'}, {'level': 122, 'digest_hex': 'a294d75afbfc782a44b7430102b87a465ec9a90ba1e8f9bdde85cdf392f3e226'}, {'level': 124, 'digest_hex': 'be506c35ea18c129fef8ad5753a7de7a13ac172e42f5e292452b519f97bc1506'}, {'level': 125, 'digest_hex': '16686314da3ceeba8277009441d66add11621e51e3c1a39abec394b7df1e1736'}, {'level': 126, 'digest_hex': '7bf8a33390ca8b03c73429b298fde20e07ab842d53189f7617929a5f5aee8fca'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",0
full_cache,1,16,54,0.028756,0.000944,0,0,0.000258,0.02429,0,0,True,True,"[{'level': 119, 'digest_hex': '820e045f802caa4e0c8aac411215bb4a56787e4a48cc688acaacda3d6c736e19'}, {'level': 122, 'digest_hex': '30eb8bb99f4f7f8cc8e1673bac1b5bf0d3101c8fdb6113b2b38f6cb3d7179ef2'}, {'level': 123, 'digest_hex': 'c5562d3bd4b43acd80d3feea05d151d7563cc8274b62d2682d064756a999a71b'}, {'level': 124, 'digest_hex': 'ea0e4a563829e0812902f4c35dd2ce829fc84bf0865d575122d19bd0d961bf3a'}, {'level': 125, 'digest_hex': '33ed0295599fba9562575b79eb736d699cb0025f41971fd2a296c1e87da97577'}, {'level': 126, 'digest_hex': 'e01b6602c5b23ea13716cf6fe63a1e9e49a1b1dd9e9d58491935637551d7b36f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",0
full_cache,1,17,16,0.028931,0.000898,0,0,0.000331,0.024313,0,0,True,True,"[{'level': 122, 'digest_hex': 'f3e75e54f496070cf65492f54c58adc399197f925924e832bfe1fa0d681ada93'}, {'level': 123, 'digest_hex': 'e62a1e8259f03a69922a668fb8962947361bb77472274f985e57682807c76752'}, {'level': 124, 'digest_hex': '9cf4e82baf206f56dd5b0c98ee2bcc0f3943a3e456fe81ae3ec445bd39cc97ca'}, {'level': 125, 'digest_hex': '0cf76ea1ff1977e0eccf349ea33e4f52d6b6d015dd69145da274e31eb2430036'}, {'level': 126, 'digest_hex': '315e0c4751043a683a3bea17699a4d0483a7351d379a71b378fb8a4b6ee608a4'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",0
full_cache,1,18,80,0.029104,0.001006,0,0,0.000263,0.024304,0,0,True,True,"[{'level': 121, 'digest_hex': '92c4ec049d7ceabf69680c60e540ad0fc0ff50ac09084af3eea356051e2a5bb6'}, {'level': 122, 'digest_hex': '5056769174d35787ff6eb17e9129ffa6fda8628c8ff13b949ec78892f62360ad'}, {'level': 123, 'digest_hex': 'f1bf8f33e60f8f16fcc877fa04536ec85ab7523f926e59374c59678e346c4165'}, {'level': 124, 'digest_hex': '8f568b63de16712e0987fbd40f05524debcee56ba9789d5c8aa621d0a3d3f9ef'}, {'level': 125, 'digest_hex': '6997de0c1dd07363560e375f98fa4c3afd63860df0608d0fb82ec15a6783e3ac'}, {'level': 126, 'digest_hex': '38d2df1ec713ed325301c34d9e24cf6a25baf9b3f6c096eb21aea943ec9e980f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",0
full_cache,1,19,25,0.02868,0.000827,0,0,0.000276,0.024271,0,0,True,True,"[{'level': 120, 'digest_hex': 'fbad509ce3920a60923b187208a7590ab41d8668782c3870454f626859a70293'}, {'level': 121, 'digest_hex': '6a0c01e659af98600cd2c1597fbc99ee7e2f83ff14ed8b815f044e1cc6cbcdd6'}, {'level': 122, 'digest_hex': 'a294d75afbfc782a44b7430102b87a465ec9a90ba1e8f9bdde85cdf392f3e226'}, {'level': 124, 'digest_hex': 'be506c35ea18c129fef8ad5753a7de7a13ac172e42f5e292452b519f97bc1506'}, {'level': 125, 'digest_hex': '16686314da3ceeba8277009441d66add11621e51e3c1a39abec394b7df1e1736'}, {'level': 126, 'digest_hex': '7bf8a33390ca8b03c73429b298fde20e07ab842d53189f7617929a5f5aee8fca'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",0
full_cache,1,20,2,0.030257,0.000938,0,0,0.00028,0.024241,0,0,True,True,"[{'level': 122, 'digest_hex': 'e73d545b246ee1373f3852d13adf358febe739e828b4cd04c1761836bdf362d4'}, {'level': 123, 'digest_hex': 'efe91eb5d2d911747440a907c7d61b34927946a64078285f401ea897badaac05'}, {'level': 124, 'digest_hex': 'e6e332c8eec00720011367d821c2a0f87bef9e35651b8ffee1cc11ef28990133'}, {'level': 125, 'digest_hex': 'e99647cc6db780a3da4075137e80ce9c3c103839ee84e5ddc5e1fadb51546ca3'}, {'level': 126, 'digest_hex': '315e0c4751043a683a3bea17699a4d0483a7351d379a71b378fb8a4b6ee608a4'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",0
full_cache,1,21,19,0.029326,0.001075,0,0,0.000331,0.024329,0,0,True,True,"[{'level': 121, 'digest_hex': '22b5720ca1d646959256f20fd843fa41af267c77dd149464a3c6db2e9f9ea31b'}, {'level': 122, 'digest_hex': 'd15a25a749aa69b7c66ceb4ae9e2c13d905bbcc606d1aba50cf4875d64f26f63'}, {'level': 123, 'digest_hex': '67d0b3ab291b4d805a82049982c6172041bce1f14c5a813ca1026d8dc863fefa'}, {'level': 124, 'digest_hex': '833fb9b71d9b1c9765205f861fb8619048914463b7541305d5ce771c0a756a2c'}, {'level': 125, 'digest_hex': '0cf76ea1ff1977e0eccf349ea33e4f52d6b6d015dd69145da274e31eb2430036'}, {'level': 126, 'digest_hex': '315e0c4751043a683a3bea17699a4d0483a7351d379a71b378fb8a4b6ee608a4'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",0
full_cache,1,22,79,0.029242,0.001114,0,0,0.000293,0.024502,0,0,True,True,"[{'level': 121, 'digest_hex': '5bd4afa92b3c20a9520255e3f7ab7406e2b1b6bfef89a5cb6d9c7fe4fc390f47'}, {'level': 123, 'digest_hex': 'c68a0c114c7e4730f66b16386671571a18bcf4a1cdf5440b931defc2f69aa795'}, {'level': 124, 'digest_hex': '8f568b63de16712e0987fbd40f05524debcee56ba9789d5c8aa621d0a3d3f9ef'}, {'level': 125, 'digest_hex': '6997de0c1dd07363560e375f98fa4c3afd63860df0608d0fb82ec15a6783e3ac'}, {'level': 126, 'digest_hex': '38d2df1ec713ed325301c34d9e24cf6a25baf9b3f6c096eb21aea943ec9e980f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",0
full_cache,1,23,47,0.048581,0.019339,0,0,0.000533,0.024565,0,0,True,True,"[{'level': 122, 'digest_hex': '1577d9a1109ed14f20361c2ba7d55af3cc9cf44337894e56b7b6ae4fb1b6ac88'}, {'level': 123, 'digest_hex': '0bdd92706bea8fcd0b242e116125b29be28561152c35b26c1a14f5136e9ef3e0'}, {'level': 124, 'digest_hex': 'e0e2ad1b1c79dd2c3729678cfbff14ff748e98fb4f0354f21714901034d8df90'}, {'level': 125, 'digest_hex': '6793468840419c766ff8e5cf0cd377f57081c09468d3072bdac29bd7052dfd13'}, {'level': 126, 'digest_hex': '7bf8a33390ca8b03c73429b298fde20e07ab842d53189f7617929a5f5aee8fca'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",0
full_cache,1,24,39,0.048952,0.001286,0,0,0.000581,0.024503,0,0,True,True,"[{'level': 122, 'digest_hex': '3c3b5df85f66dca3e98a7c25e5f0dacce7d7cdeeacdf963eec9cbc31079b49a8'}, {'level': 123, 'digest_hex': 'c820a8eb61a286ebd0576e6819420e4afeee1174c840c8dd23998a7fa78fc291'}, {'level': 124, 'digest_hex': '546f2717fad16bbc7b4c7a5ded7e30928a3a8b21c1c1983c275fa0308f4c5933'}, {'level': 125, 'digest_hex': '16686314da3ceeba8277009441d66add11621e51e3c1a39abec394b7df1e1736'}, {'level': 126, 'digest_hex': '7bf8a33390ca8b03c73429b298fde20e07ab842d53189f7617929a5f5aee8fca'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",0
full_cache,1,25,61,0.031135,0.001308,0,0,0.000344,0.024446,0,0,True,True,"[{'level': 120, 'digest_hex': 'cf01e5b62393fbc612fe51ab53bd596058a48c07c22e618c764fc9ed748ab9ad'}, {'level': 121, 'digest_hex': 'b554c2d69dd12dbc50e3d39de48f05e00932468844c8b882eed95ad735110ecb'}, {'level': 123, 'digest_hex': '62aef58e89a5d57fc1db006cadb66343ecf4efb0ec2efe9442f03b33996a0a07'}, {'level': 124, 'digest_hex': 'd251933359f24f6ab0385e437a222e01997d4870ace952d330284c208c079aee'}, {'level': 125, 'digest_hex': 'e5872fcc90baee04b3549eb6524522f9e5f4738cf9711bd02a08feac9e363e99'}, {'level': 126, 'digest_hex': 'e01b6602c5b23ea13716cf6fe63a1e9e49a1b1dd9e9d58491935637551d7b36f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",0
full_cache,1,26,15,0.028799,0.00097,0,0,0.000284,0.024354,0,0,True,True,"[{'level': 121, 'digest_hex': 'a7c54e7b96fb9a08b265c37a78585a32d46bf0ad1f8cd89926488cbce8fc988e'}, {'level': 123, 'digest_hex': '46766f96255f7f01f199c9d2fec86a2bf4610ca221556e199707c76d860ad8dc'}, {'level': 124, 'digest_hex': '9cf4e82baf206f56dd5b0c98ee2bcc0f3943a3e456fe81ae3ec445bd39cc97ca'}, {'level': 125, 'digest_hex': '0cf76ea1ff1977e0eccf349ea33e4f52d6b6d015dd69145da274e31eb2430036'}, {'level': 126, 'digest_hex': '315e0c4751043a683a3bea17699a4d0483a7351d379a71b378fb8a4b6ee608a4'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",0
full_cache,1,27,48,0.0291,0.00098,0,0,0.000248,0.024372,0,0,True,True,"[{'level': 122, 'digest_hex': '9f70155959e54057edddc444e0252b1f9515c2419169c4473f102f557957a982'}, {'level': 123, 'digest_hex': '0bdd92706bea8fcd0b242e116125b29be28561152c35b26c1a14f5136e9ef3e0'}, {'level': 124, 'digest_hex': 'e0e2ad1b1c79dd2c3729678cfbff14ff748e98fb4f0354f21714901034d8df90'}, {'level': 125, 'digest_hex': '6793468840419c766ff8e5cf0cd377f57081c09468d3072bdac29bd7052dfd13'}, {'level': 126, 'digest_hex': '7bf8a33390ca8b03c73429b298fde20e07ab842d53189f7617929a5f5aee8fca'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",0
full_cache,1,28,34,0.029187,0.000968,0,0,0.000328,0.02431,0,0,True,True,"[{'level': 119, 'digest_hex': '4d308a33e0a24b0a18a9b50ef6a91886caa85988c6c903480e10f4b19a40300a'}, {'level': 121, 'digest_hex': '122b56691dd719e16d0fc9783f8a97d38efb3941fdb370b16755c5461530d8ba'}, {'level': 122, 'digest_hex': 'ca54b1678b79967f4edfa2c85e178942b70635ba24de3cdc92ee4851cae5eff4'}, {'level': 123, 'digest_hex': '74064c60fe58cb811cfbfdf7262e8c8bae63490b47eddf93bc5448ff16a8a301'}, {'level': 124, 'digest_hex': '546f2717fad16bbc7b4c7a5ded7e30928a3a8b21c1c1983c275fa0308f4c5933'}, {'level': 125, 'digest_hex': '16686314da3ceeba8277009441d66add11621e51e3c1a39abec394b7df1e1736'}, {'level': 126, 'digest_hex': '7bf8a33390ca8b03c73429b298fde20e07ab842d53189f7617929a5f5aee8fca'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",0
full_cache,1,29,24,0.028866,0.000925,0,0,0.000266,0.024323,0,0,True,True,"[{'level': 122, 'digest_hex': '4ccbf4cc0d5726abce72d0c9a8841860a80391b1e1d69c65d4ff3a1098b0f56f'}, {'level': 123, 'digest_hex': '9423a986603a43df6418f491eb3439eeea80a367aa023b584bd476bfcc827c4d'}, {'level': 124, 'digest_hex': '833fb9b71d9b1c9765205f861fb8619048914463b7541305d5ce771c0a756a2c'}, {'level': 125, 'digest_hex': '0cf76ea1ff1977e0eccf349ea33e4f52d6b6d015dd69145da274e31eb2430036'}, {'level': 126, 'digest_hex': '315e0c4751043a683a3bea17699a4d0483a7351d379a71b378fb8a4b6ee608a4'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",0
full_cache,1,30,81,0.028939,0.000961,0,0,0.000388,0.0243,0,0,True,True,"[{'level': 121, 'digest_hex': '950a9ad15f0a3101836b2a2781eec1451946474438578ca6933faf2d804be7b5'}, {'level': 122, 'digest_hex': '5056769174d35787ff6eb17e9129ffa6fda8628c8ff13b949ec78892f62360ad'}, {'level': 123, 'digest_hex': 'f1bf8f33e60f8f16fcc877fa04536ec85ab7523f926e59374c59678e346c4165'}, {'level': 124, 'digest_hex': '8f568b63de16712e0987fbd40f05524debcee56ba9789d5c8aa621d0a3d3f9ef'}, {'level': 125, 'digest_hex': '6997de0c1dd07363560e375f98fa4c3afd63860df0608d0fb82ec15a6783e3ac'}, {'level': 126, 'digest_hex': '38d2df1ec713ed325301c34d9e24cf6a25baf9b3f6c096eb21aea943ec9e980f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",0
full_cache,1,31,26,0.030418,0.000944,0,0,0.000337,0.024448,0,0,True,True,"[{'level': 120, 'digest_hex': 'f8539c846791e2a76ebf113fad0f6c92cf6fc4adb29fb450cf4ae1a0d372f869'}, {'level': 121, 'digest_hex': '6a0c01e659af98600cd2c1597fbc99ee7e2f83ff14ed8b815f044e1cc6cbcdd6'}, {'level': 122, 'digest_hex': 'a294d75afbfc782a44b7430102b87a465ec9a90ba1e8f9bdde85cdf392f3e226'}, {'level': 124, 'digest_hex': 'be506c35ea18c129fef8ad5753a7de7a13ac172e42f5e292452b519f97bc1506'}, {'level': 125, 'digest_hex': '16686314da3ceeba8277009441d66add11621e51e3c1a39abec394b7df1e1736'}, {'level': 126, 'digest_hex': '7bf8a33390ca8b03c73429b298fde20e07ab842d53189f7617929a5f5aee8fca'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",0
full_cache,1,32,77,0.02889,0.001032,0,0,0.000216,0.024303,0,0,True,True,"[{'level': 118, 'digest_hex': '4b2a5f00439957425a7539a6248f4d6d556356c0ea80da9ae8aa90613bb7c940'}, {'level': 120, 'digest_hex': '9fff7f66bf5fb4a564b1fc26ff0245b94691992201e0716dc9e726dd04ef28a7'}, {'level': 121, 'digest_hex': '6dbd4759f455750dba06ff8a9f28dd53e358575ec22bad49cc90c6bf4265c7d5'}, {'level': 123, 'digest_hex': 'c68a0c114c7e4730f66b16386671571a18bcf4a1cdf5440b931defc2f69aa795'}, {'level': 124, 'digest_hex': '8f568b63de16712e0987fbd40f05524debcee56ba9789d5c8aa621d0a3d3f9ef'}, {'level': 125, 'digest_hex': '6997de0c1dd07363560e375f98fa4c3afd63860df0608d0fb82ec15a6783e3ac'}, {'level': 126, 'digest_hex': '38d2df1ec713ed325301c34d9e24cf6a25baf9b3f6c096eb21aea943ec9e980f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",0
full_cache,1,33,66,0.026546,0.000927,0,0,0.000254,0.022108,0,0,True,True,"[{'level': 120, 'digest_hex': 'b1a14502b773abac2baa79af8eaa22b2f09365f815a52eb4975f7656d55454a1'}, {'level': 121, 'digest_hex': '7821d342f1ff975b21d4396ea0881e80ccf2377f518ebf6ccde2f7fb5e97a111'}, {'level': 123, 'digest_hex': '55ae57311f9c4897e80b18c9c5bc3c4aefa8fb358f5aca0873ec1d230cfb45b0'}, {'level': 124, 'digest_hex': 'd251933359f24f6ab0385e437a222e01997d4870ace952d330284c208c079aee'}, {'level': 125, 'digest_hex': 'e5872fcc90baee04b3549eb6524522f9e5f4738cf9711bd02a08feac9e363e99'}, {'level': 126, 'digest_hex': 'e01b6602c5b23ea13716cf6fe63a1e9e49a1b1dd9e9d58491935637551d7b36f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",0
full_cache,1,34,55,0.026718,0.000953,0,0,0.000297,0.02238,0,0,True,True,"[{'level': 119, 'digest_hex': 'f22ec6bffa4e0a50c5f3e11e73ea5a520e614b7f0b6dd4ca45040b6812f2f561'}, {'level': 122, 'digest_hex': '30eb8bb99f4f7f8cc8e1673bac1b5bf0d3101c8fdb6113b2b38f6cb3d7179ef2'}, {'level': 123, 'digest_hex': 'c5562d3bd4b43acd80d3feea05d151d7563cc8274b62d2682d064756a999a71b'}, {'level': 124, 'digest_hex': 'ea0e4a563829e0812902f4c35dd2ce829fc84bf0865d575122d19bd0d961bf3a'}, {'level': 125, 'digest_hex': '33ed0295599fba9562575b79eb736d699cb0025f41971fd2a296c1e87da97577'}, {'level': 126, 'digest_hex': 'e01b6602c5b23ea13716cf6fe63a1e9e49a1b1dd9e9d58491935637551d7b36f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",0
full_cache,1,35,59,0.027803,0.001501,0,0,0.000678,0.022554,0,0,True,True,"[{'level': 121, 'digest_hex': '116cdb513225dfa7388eaeaaf5a2a0d0b539ccd7fc0ef6246e44c35f776cdc90'}, {'level': 122, 'digest_hex': 'f12d841e355c613c68fb64fb3920ce5e7a2dd602203605bc3df69224b8c5bda6'}, {'level': 124, 'digest_hex': '5c70d3c31dd0a9b2e87343711b9586e76b0c91eab00d032e9953a87cefcd66bf'}, {'level': 125, 'digest_hex': '33ed0295599fba9562575b79eb736d699cb0025f41971fd2a296c1e87da97577'}, {'level': 126, 'digest_hex': 'e01b6602c5b23ea13716cf6fe63a1e9e49a1b1dd9e9d58491935637551d7b36f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",0
full_cache,1,36,57,0.026938,0.000872,0,0,0.000255,0.022253,0,0,True,True,"[{'level': 118, 'digest_hex': '77f86f385dbb02f00583540d7c6fc5dce70edc074500db6e219cd5aa7ed19d4c'}, {'level': 121, 'digest_hex': 'b6e02df7f589b18e2522f7fb7a67b0e46321dfeb96185405f6e40dac28caf503'}, {'level': 122, 'digest_hex': 'b6bc862997180d0b084bf23f406d335950bba1c78abeca1974e7ef8f02cf212f'}, {'level': 124, 'digest_hex': '5c70d3c31dd0a9b2e87343711b9586e76b0c91eab00d032e9953a87cefcd66bf'}, {'level': 125, 'digest_hex': '33ed0295599fba9562575b79eb736d699cb0025f41971fd2a296c1e87da97577'}, {'level': 126, 'digest_hex': 'e01b6602c5b23ea13716cf6fe63a1e9e49a1b1dd9e9d58491935637551d7b36f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",0
full_cache,1,37,42,0.028618,0.002771,0,0,0.00035,0.022472,0,0,True,True,"[{'level': 119, 'digest_hex': '541b2cec4f25195af20438694ec12d3cbdca5ccf278e363c5caa42fd9d6fcd99'}, {'level': 121, 'digest_hex': '12fbed6b426a7c88cf60460d8dcc45058dfd236d772af0114121f4fcc33c287e'}, {'level': 124, 'digest_hex': 'b0babbd5eeb2242c85a526622567f21ea19757b4b8e977ab068eb5853b2476c3'}, {'level': 125, 'digest_hex': '6793468840419c766ff8e5cf0cd377f57081c09468d3072bdac29bd7052dfd13'}, {'level': 126, 'digest_hex': '7bf8a33390ca8b03c73429b298fde20e07ab842d53189f7617929a5f5aee8fca'}, {'level': 127, 'digest_hex': 'a854a8743ea7befa730539e0ab2b7bfdd29468c00eb65c7234c71b983da875de'}]",0
full_cache,1,38,72,0.026985,0.000956,0,0,0.000362,0.022158,0,0,True,True,"[{'level': 121, 'digest_hex': '8b4a968a92d8f245f12fe90e2f64fc7a8c103dcd82d04ff424503fa41e7121ee'}, {'level': 122, 'digest_hex': '9981c970f63268c852ece001812ba3c7f928faaf97f413628061bb5b57824335'}, {'level': 123, 'digest_hex': '7e4618d8ed676162c94b361acbcd6f3f141154a41eeb7510ef5e4f217966888c'}, {'level': 124, 'digest_hex': '5ddd4fa2bc3cc52b2720271e3ac14515ecc3dccb146065fa4dd9d0bc146d457f'}, {'level': 125, 'digest_hex': 'e5872fcc90baee04b3549eb6524522f9e5f4738cf9711bd02a08feac9e363e99'}, {'level': 126, 'digest_hex': 'e01b6602c5b23ea13716cf6fe63a1e9e49a1b1dd9e9d58491935637551d7b36f'}, {'level': 127, 'digest_hex': 'c8388628e7bb108f12608fa1a01abea3402af69b79655745f6acd288fdc4ff64'}]",0
