height,repeat,method,target,valid_root,client_query_ms,server_answer_ms,client_decode_ms,backend_wall_ms,online_total_bytes
10,1,first_fit,540,True,7.110634000000001,0.064419,0.736375,7.942174,14144
10,1,first_fit,324,True,8.984274,0.06410400000000001,0.6613330000000002,9.740074,14144
10,1,first_fit,564,True,5.768764999999998,0.04350400000000001,0.5317590000000002,6.370998,14144
10,1,first_fit,967,True,6.00984,0.061668999999999995,0.5258110000000001,6.621145,14144
10,1,first_fit,719,True,8.417777,0.10588199999999998,0.6749809999999999,9.224239,14144
10,1,first_fit,926,True,5.645706,0.03577199999999999,0.504374,6.208028,14144
10,1,first_fit,657,True,6.761902,0.041945,0.5456000000000001,7.375092,14144
10,1,first_fit,243,True,6.4002729999999985,0.082235,0.496183,7.001962,14144
10,1,first_fit,512,True,5.582195,0.031832,0.4747930000000001,6.111166,14144
10,1,first_fit,228,True,7.286218999999999,0.04098,0.5998870000000001,7.950666,14144
10,1,first_fit,676,True,7.342596,0.09170499999999998,0.6051710000000001,8.064484,14144
10,1,first_fit,939,True,7.365491000000001,0.04284700000000001,0.611668,8.059171,14144
10,1,first_fit,685,True,8.751652,0.09304100000000001,0.516256,9.384753,14144
10,1,first_fit,37,True,8.608755000000002,0.043987000000000005,0.589411,9.271018,14144
10,1,first_fit,163,True,7.873542,0.044313,0.5885869999999999,8.535282,14144
10,1,first_fit,767,True,12.147162000000003,0.115459,0.606521,12.90167,14144
10,1,first_fit,792,True,6.399897000000002,0.03692999999999999,0.45838499999999993,6.915892,14144
10,1,first_fit,383,True,6.064183000000002,0.032833999999999995,0.4641340000000001,6.582578,14144
10,1,first_fit,919,True,9.125031000000002,0.10231900000000002,0.5377350000000001,9.792364,14144
10,1,first_fit,407,True,7.733114999999998,0.10670500000000001,0.5627959999999997,8.426903,14144
10,1,first_fit,866,True,9.606774,0.058550999999999985,0.5862360000000001,10.283265,14144
10,1,first_fit,533,True,10.060901999999999,0.14423100000000003,0.6785909999999999,10.91813,14144
10,1,first_fit,6,True,6.764852000000002,0.045717,0.5840509999999999,7.452548,14144
10,1,first_fit,984,True,6.425061,0.038612999999999995,0.6539419999999999,7.141981,14144
10,1,first_fit,464,True,7.658259000000001,0.05541499999999999,0.5676450000000003,8.307624,14144
10,1,first_fit,812,True,7.293395,0.045486,0.5420260000000001,7.904583,14144
10,1,first_fit,355,True,6.170323,0.043888,0.46545000000000003,6.700668,14144
10,2,treepir_official,1005,True,6.497745,0.03665799999999999,0.690156,7.248879,18560
10,2,treepir_official,304,True,7.084709000000004,0.04169399999999998,0.6996450000000002,7.853519,18560
10,2,treepir_official,116,True,10.095056,0.06558199999999999,0.8245910000000003,11.023904,18560
10,2,treepir_official,243,True,14.054619999999996,0.10151799999999997,0.9671669999999999,15.174448,18560
10,2,treepir_official,91,True,6.910977000000003,0.041843999999999985,0.690337,7.67137,18560
10,2,treepir_official,554,True,7.2006310000000004,0.043331999999999996,0.7144330000000001,7.988093,18560
10,2,treepir_official,205,True,7.617667000000002,0.046502999999999996,0.703105,8.452627,18560
10,2,treepir_official,514,True,9.664079999999998,0.04673299999999999,0.7437760000000001,10.53471,18560
10,2,treepir_official,148,True,6.973409000000001,0.04135499999999999,0.7261370000000001,7.770907,18560
10,2,treepir_official,305,True,6.438840999999998,0.039069000000000007,0.6616859999999999,7.167069,18560
10,2,treepir_official,300,True,6.663805000000002,0.037342,0.6551550000000002,7.385549,18560
10,2,treepir_official,113,True,7.909949999999998,0.059542,0.7063109999999998,8.706244,18560
10,2,treepir_official,449,True,6.7871239999999995,0.04043100000000001,0.7029460000000001,7.560612,18560
10,2,treepir_official,674,True,7.120774000000001,0.037675,0.809657,7.99637,18560
10,2,treepir_official,715,True,8.778606999999997,0.042491999999999995,0.6718929999999997,9.526376,18560
10,2,treepir_official,797,True,8.545084999999998,0.06867300000000001,0.7070630000000002,9.351755,18560
10,2,treepir_official,333,True,7.022764,0.040532,0.67813,7.786617,18560
10,2,treepir_official,584,True,6.509962000000001,0.039422000000000006,0.6303840000000002,7.210285,18560
10,2,treepir_official,484,True,6.766640999999997,0.0577,0.670417,7.521191,18560
10,2,treepir_official,15,True,10.512689000000004,0.05405999999999999,0.721888,11.330676,18560
10,2,treepir_official,101,True,10.916457000000001,0.062148,0.8945660000000003,11.91415,18560
10,2,treepir_official,176,True,8.705687999999995,0.07852200000000004,0.829014,9.702874,18560
10,2,treepir_official,104,True,6.748982999999996,0.037788000000000016,0.7060329999999999,7.521894,18560
10,2,treepir_official,983,True,7.628720000000001,0.051913,1.0802960000000004,8.887661,18560
10,2,treepir_official,743,True,9.477860999999997,0.050407000000000014,0.739869,10.29901,18560
10,2,treepir_official,637,True,6.715911,0.045491,0.7677550000000001,7.55952,18560
10,2,treepir_official,942,True,6.503043999999998,0.03825600000000001,0.6994279999999998,7.268803,18560
10,2,treepir_official,70,True,6.952091999999999,0.04389099999999997,0.674357,7.697574,18560
10,2,treepir_official,667,True,8.609822,0.045288,0.7171779999999999,9.407243,18560
10,2,treepir_official,1000,True,8.102030000000001,0.03835600000000001,0.678199,8.848214,18560
10,2,treepir_official,4,True,6.880862000000001,0.04461499999999998,0.6903989999999999,7.64411,18560
10,2,treepir_official,222,True,8.086536999999998,0.04261100000000001,0.698966,8.861016,18560
10,2,activebalance,1005,True,12.192794000000001,0.10574700000000002,0.863625,13.251643,18560
10,2,activebalance,304,True,8.738120999999998,0.053112,0.7221930000000001,9.546899,18560
10,2,activebalance,116,True,8.973717999999998,0.052551999999999995,0.7424809999999997,9.802605,18560
10,2,activebalance,243,True,8.720894000000001,0.04705800000000002,0.721686,9.520105,18560
10,2,activebalance,91,True,7.311400999999997,0.04732699999999999,0.8918599999999998,8.282419,18560
10,2,activebalance,554,True,7.171387999999999,0.042537,0.7858109999999998,8.028144,18560
10,2,activebalance,205,True,6.890505999999999,0.04306099999999999,0.6488630000000002,7.611625,18560
10,2,activebalance,514,True,9.784503,0.054518000000000004,0.715858,10.596426,18560
10,2,activebalance,148,True,8.411138999999995,0.04644300000000001,0.881112,9.372774,18560
10,2,activebalance,305,True,7.906685999999999,0.045789,0.7571809999999999,8.73996,18560
10,2,activebalance,300,True,7.180588,0.04651399999999999,0.6922200000000001,7.948015,18560
10,2,activebalance,113,True,8.959613000000001,0.056357000000000004,0.7462460000000001,9.797414,18560
10,2,activebalance,449,True,9.414355999999998,0.04644900000000001,0.7708280000000004,10.264902,18560
10,2,activebalance,674,True,8.683249,0.050808,0.7215010000000001,9.48878,18560
10,2,activebalance,715,True,8.764687000000002,0.046833,0.7351269999999998,9.578576,18560
10,2,activebalance,797,True,11.189302999999999,0.065215,0.7857069999999999,12.080093,18560
10,2,activebalance,333,True,10.100867999999998,0.052489999999999995,0.7317240000000003,10.954775,18560
10,2,activebalance,584,True,8.436140999999996,0.053092,0.759137,9.282349,18560
10,2,activebalance,484,True,9.292580000000003,0.10181599999999999,0.8309220000000002,10.275561,18560
10,2,activebalance,15,True,7.9962430000000015,0.04425500000000001,0.7036940000000002,8.777169,18560
10,2,activebalance,101,True,8.928789999999998,0.045529999999999994,0.69893,9.706092,18560
10,2,activebalance,176,True,7.429191999999999,0.041601999999999986,0.7061669999999999,8.209418,18560
10,2,activebalance,104,True,6.477990000000002,0.034925999999999985,0.6725549999999999,7.228163,18560
10,2,activebalance,983,True,7.1179570000000005,0.045413,0.7674489999999998,7.962237,18560
10,2,activebalance,743,True,9.850833000000005,0.07191299999999996,0.690159,10.648364,18560
10,2,activebalance,637,True,6.343345999999997,0.03502300000000001,0.6810379999999998,7.085511,18560
10,2,activebalance,942,True,6.688898,0.03489199999999999,0.6826660000000002,7.446399,18560
10,2,activebalance,70,True,7.1268889999999985,0.05895400000000003,0.6998009999999998,7.913486,18560
10,2,activebalance,667,True,9.129083000000001,0.04692600000000001,0.7273239999999999,9.936158,18560
10,2,activebalance,1000,True,7.648733999999999,0.04021199999999999,0.676942,8.394115,18560
10,2,activebalance,4,True,8.158918000000002,0.04665600000000001,0.7066209999999998,8.943555,18560
10,2,activebalance,222,True,8.833930999999998,0.051405,0.9304950000000003,9.863034,18560
10,2,first_fit,1005,True,5.911323,0.044324999999999996,0.5560070000000001,6.535566,14144
10,2,first_fit,304,True,6.214734000000001,0.04322799999999998,0.5411050000000002,6.825069,14144
10,2,first_fit,116,True,6.814993000000002,0.08209199999999998,0.528466,7.447285,14144
10,2,first_fit,243,True,5.612782999999999,0.034720999999999995,0.517528,6.183592,14144
10,2,first_fit,91,True,6.425155000000001,0.040487,0.68196,7.204117,14144
10,2,first_fit,554,True,8.361994000000001,0.09375899999999998,0.526645,9.008305,14144
10,2,first_fit,205,True,5.710169,0.05714500000000001,0.539102,6.330583,14144
10,2,first_fit,514,True,6.559861,0.063355,0.5552419999999999,7.202959,14144
10,2,first_fit,148,True,6.732315999999999,0.084696,0.5763349999999999,7.418567,14144
10,2,first_fit,305,True,5.953609,0.04791,0.5494079999999999,6.576928,14144
10,2,first_fit,300,True,5.846166,0.044416,0.5353370000000001,6.450455,14144
10,2,first_fit,113,True,8.312175999999996,0.053429,0.665895,9.059444,14144
10,2,first_fit,449,True,5.740823000000002,0.043983999999999995,0.561512,6.436534,14144
10,2,first_fit,674,True,5.708405,0.05031599999999999,0.6156750000000002,6.398823,14144
10,2,first_fit,715,True,6.670257,0.04514699999999999,0.5711559999999999,7.31446,14144
10,2,first_fit,797,True,8.402109000000001,0.11736400000000004,0.6265459999999999,9.226584,14144
10,2,first_fit,333,True,5.837950000000002,0.04509799999999999,0.57846,6.488251,14144
10,2,first_fit,584,True,7.332811999999998,0.048128,0.72108,8.130029,14144
10,2,first_fit,484,True,7.031308,0.08996299999999999,0.5754330000000001,7.723001,14144
10,2,first_fit,15,True,5.824306999999999,0.03590199999999999,0.6235179999999999,6.504704,14144
10,2,first_fit,101,True,6.463532000000001,0.041994,0.5752680000000001,7.105597,14144
10,2,first_fit,176,True,8.700069999999997,0.08074,0.603959,9.417059,14144
10,2,first_fit,104,True,6.110696999999998,0.042291,0.5737339999999999,6.748049,14144
10,2,first_fit,983,True,6.991543,0.07614100000000003,0.6340540000000001,7.727874,14144
10,2,first_fit,743,True,6.73962,0.06111699999999997,0.5443769999999998,7.370772,14144
10,2,first_fit,637,True,6.972700000000001,0.09029999999999999,0.5909869999999999,7.678697,14144
10,2,first_fit,942,True,6.557403000000001,0.050566999999999994,0.5847350000000001,7.220668,14144
10,2,first_fit,70,True,6.49155,0.045399000000000016,0.6415340000000002,7.203135,14144
10,2,first_fit,667,True,8.092448,0.08618300000000002,0.553958,8.754359,14144
10,2,first_fit,1000,True,6.483544,0.04357900000000001,0.6940379999999999,7.245956,14144
10,2,first_fit,4,True,6.765903000000001,0.089691,0.5371819999999999,7.415163,14144
10,2,first_fit,222,True,5.692091,0.036221,0.5389110000000001,6.288163,14144
