color	position	swapped_node
E	1224	26791
E	1225	3352
E	1226	6706
E	1227	13414
E	1228	26830
E	1229	26831
E	1230	3354
E	1231	6710
E	1232	13422
E	1233	13423
E	1234	3356
E	1235	6714
E	1236	13430
E	1237	26862
E	1238	26863
E	1239	3358
E	1240	6718
E	1241	13438
E	1242	26878
E	1243	26879
E	1244	1681
E	1245	3361
E	1246	13441
E	1247	26880
E	1248	26881
E	1249	26884
E	1250	26885
E	1251	26886
E	1252	26887
E	1253	1683
E	1254	3365
E	1255	13457
E	1256	26912
E	1257	26913
E	1258	26916
E	1259	26917
E	1260	26918
E	1261	26919
E	1262	3368
E	1263	6738
E	1264	13478
E	1265	26958
E	1266	26959
E	1267	3370
E	1268	6742
E	1269	13486
E	1270	13487
E	1271	3372
E	1272	6746
E	1273	13494
E	1274	26990
E	1275	26991
E	1276	3374
E	1277	6750
E	1278	13502
E	1279	27006
E	1280	27007
E	1281	844
E	1282	6760
E	1283	13522
E	1284	13523
E	1285	6763
E	1286	27048
E	1287	27049
E	1288	27050
E	1289	27051
E	1290	6765
E	1291	13528
E	1292	27058
E	1293	27059
E	1294	13532
E	1295	13533
E	1296	13535
E	1297	27068
E	1298	27069
E	1299	846
E	1300	6776
E	1301	13554
E	1302	13555
E	1303	6779
E	1304	27112
E	1305	27113
E	1306	27114
E	1307	27115
E	1308	6781
E	1309	13560
E	1310	27122
E	1311	27123
E	1312	13564
E	1313	13565
E	1314	13567
E	1315	27132
E	1316	27133
E	1317	1697
E	1318	3393
E	1319	13569
E	1320	27136
E	1321	27137
E	1322	27140
E	1323	27141
E	1324	27142
E	1325	27143
E	1326	1699
E	1327	3397
E	1328	13585
E	1329	27168
E	1330	27169
E	1331	27172
E	1332	27173
E	1333	27174
E	1334	27175
E	1335	3400
E	1336	6802
E	1337	13606
E	1338	27214
E	1339	27215
E	1340	3402
E	1341	6806
E	1342	13614
E	1343	13615
E	1344	3404
E	1345	6810
E	1346	13622
E	1347	27246
E	1348	27247
E	1349	3406
E	1350	6814
E	1351	13630
E	1352	27262
E	1353	27263
E	1354	853
E	1355	6816
E	1356	13634
E	1357	13635
E	1358	6819
E	1359	27272
E	1360	27273
E	1361	27274
E	1362	27275
E	1363	6820
E	1364	13642
E	1365	13643
E	1366	13644
E	1367	13645
E	1368	27292
E	1369	27293
E	1370	27294
E	1371	27295
E	1372	855
E	1373	6832
E	1374	13666
E	1375	13667
E	1376	6835
E	1377	27336
E	1378	27337
E	1379	27338
E	1380	27339
E	1381	6836
E	1382	13674
E	1383	13675
E	1384	13676
E	1385	13677
E	1386	27356
E	1387	27357
E	1388	27358
E	1389	27359
E	1390	1713
E	1391	3425
E	1392	13697
E	1393	27392
E	1394	27393
E	1395	27396
E	1396	27397
E	1397	27398
E	1398	27399
E	1399	1715
E	1400	3429
E	1401	13713
E	1402	27424
E	1403	27425
E	1404	27428
E	1405	27429
E	1406	27430
E	1407	27431
E	1408	3432
E	1409	6866
E	1410	13734
E	1411	27470
E	1412	27471
E	1413	3434
E	1414	6870
E	1415	13742
E	1416	13743
E	1417	3436
E	1418	6874
E	1419	13750
E	1420	27502
E	1421	27503
E	1422	3438
E	1423	6878
E	1424	13758
E	1425	27518
E	1426	27519
E	1427	860
E	1428	6888
E	1429	13778
E	1430	13779
E	1431	6891
E	1432	27560
E	1433	27561
E	1434	27562
E	1435	27563
E	1436	6893
E	1437	13784
E	1438	27570
E	1439	27571
E	1440	13788
E	1441	13789
E	1442	13791
E	1443	27580
E	1444	27581
E	1445	862
E	1446	6904
E	1447	13810
E	1448	13811
E	1449	6907
E	1450	27624
E	1451	27625
E	1452	27626
E	1453	27627
E	1454	6909
E	1455	13816
E	1456	27634
E	1457	27635
E	1458	13820
E	1459	13821
E	1460	13823
E	1461	27644
E	1462	27645
E	1463	1729
E	1464	3457
E	1465	13825
E	1466	27648
E	1467	27649
E	1468	27652
E	1469	27653
E	1470	27654
E	1471	27655
E	1472	1731
E	1473	3461
E	1474	13841
E	1475	27680
E	1476	27681
E	1477	27684
E	1478	27685
E	1479	27686
E	1480	27687
E	1481	3464
E	1482	6930
E	1483	13862
E	1484	27726
E	1485	27727
E	1486	3466
E	1487	6934
E	1488	13870
E	1489	13871
E	1490	3468
E	1491	6938
E	1492	13878
E	1493	27758
E	1494	27759
E	1495	3470
E	1496	6942
E	1497	13886
E	1498	27774
E	1499	27775
E	1500	869
E	1501	6944
E	1502	13890
E	1503	13891
E	1504	6947
E	1505	27784
E	1506	27785
E	1507	27786
E	1508	27787
E	1509	6948
E	1510	13898
E	1511	13899
E	1512	13900
E	1513	13901
E	1514	27804
E	1515	27805
E	1516	27806
E	1517	27807
E	1518	871
E	1519	6960
E	1520	13922
E	1521	13923
E	1522	6963
E	1523	27848
E	1524	27849
E	1525	27850
E	1526	27851
E	1527	6964
E	1528	13930
E	1529	13931
E	1530	13932
E	1531	13933
E	1532	27868
E	1533	27869
E	1534	27870
E	1535	27871
E	1536	1745
E	1537	3489
E	1538	13953
E	1539	27904
E	1540	27905
E	1541	27908
E	1542	27909
E	1543	27910
E	1544	27911
E	1545	1747
E	1546	3493
E	1547	13969
E	1548	27936
E	1549	27937
E	1550	27940
E	1551	27941
E	1552	27942
E	1553	27943
E	1554	3496
E	1555	6994
E	1556	13990
E	1557	27982
E	1558	27983
E	1559	3498
E	1560	6998
E	1561	13998
E	1562	13999
E	1563	3500
E	1564	7002
E	1565	14006
E	1566	28014
E	1567	28015
E	1568	3502
E	1569	7006
E	1570	14014
E	1571	28030
E	1572	28031
E	1573	876
E	1574	7016
E	1575	14034
E	1576	14035
E	1577	7019
E	1578	28072
E	1579	28073
E	1580	28074
E	1581	28075
E	1582	7021
E	1583	14040
E	1584	28082
E	1585	28083
E	1586	14044
E	1587	14045
E	1588	14047
E	1589	28092
E	1590	28093
E	1591	878
E	1592	7032
E	1593	14066
E	1594	14067
E	1595	7035
E	1596	28136
E	1597	28137
E	1598	28138
E	1599	28139
E	1600	7037
E	1601	14072
E	1602	28146
E	1603	28147
E	1604	14076
E	1605	14077
E	1606	14079
E	1607	28156
E	1608	28157
E	1609	1761
E	1610	3521
E	1611	14081
E	1612	28160
E	1613	28161
E	1614	28164
E	1615	28165
E	1616	28166
E	1617	28167
E	1618	1763
E	1619	3525
E	1620	14097
E	1621	28192
E	1622	28193
E	1623	28196
E	1624	28197
E	1625	28198
E	1626	28199
E	1627	3528
E	1628	7058
E	1629	14118
E	1630	28238
E	1631	28239
E	1632	3530
E	1633	7062
E	1634	14126
E	1635	14127
E	1636	3532
E	1637	7066
E	1638	14134
E	1639	28270
E	1640	28271
E	1641	3534
E	1642	7070
E	1643	14142
E	1644	28286
E	1645	28287
E	1646	885
E	1647	7072
E	1648	14146
E	1649	14147
E	1650	7075
E	1651	28296
E	1652	28297
E	1653	28298
E	1654	28299
E	1655	7076
E	1656	14154
E	1657	14155
E	1658	14156
E	1659	14157
E	1660	28316
E	1661	28317
E	1662	28318
E	1663	28319
E	1664	887
E	1665	7088
E	1666	14178
E	1667	14179
E	1668	7091
E	1669	28360
E	1670	28361
E	1671	28362
E	1672	28363
E	1673	7092
E	1674	14186
E	1675	14187
E	1676	14188
E	1677	14189
E	1678	28380
E	1679	28381
E	1680	28382
E	1681	28383
E	1682	1777
E	1683	3553
E	1684	14209
E	1685	28416
E	1686	28417
E	1687	28420
E	1688	28421
E	1689	28422
E	1690	28423
E	1691	1779
E	1692	3557
E	1693	14225
E	1694	28448
E	1695	28449
E	1696	28452
E	1697	28453
E	1698	28454
E	1699	28455
E	1700	3560
E	1701	7122
E	1702	14246
E	1703	28494
E	1704	28495
E	1705	3562
E	1706	7126
E	1707	14254
E	1708	14255
E	1709	3564
E	1710	7130
E	1711	14262
E	1712	28526
E	1713	28527
E	1714	3566
E	1715	7134
E	1716	14270
E	1717	28542
E	1718	28543
E	1719	893
E	1720	7136
E	1721	14274
E	1722	14275
E	1723	7139
E	1724	28552
E	1725	28553
E	1726	28554
E	1727	28555
E	1728	7140
E	1729	14282
E	1730	14283
E	1731	14284
E	1732	14285
E	1733	28572
E	1734	28573
E	1735	28574
E	1736	28575
E	1737	895
E	1738	7152
E	1739	14306
E	1740	14307
E	1741	7155
E	1742	28616
E	1743	28617
E	1744	28618
E	1745	28619
E	1746	7156
E	1747	14314
E	1748	14315
E	1749	14316
E	1750	14317
E	1751	28636
E	1752	28637
E	1753	28638
E	1754	28639
E	1755	14
E	1756	1920
E	1757	3843
E	1758	15369
E	1759	30736
E	1760	30737
E	1761	30740
E	1762	30741
E	1763	30742
E	1764	30743
E	1765	1922
E	1766	3847
E	1767	15385
E	1768	30768
E	1769	30769
E	1770	30772
E	1771	30773
E	1772	30774
E	1773	30775
E	1774	1924
E	1775	3851
E	1776	15401
E	1777	30800
E	1778	30801
E	1779	30804
E	1780	30805
E	1781	30806
E	1782	30807
E	1783	1926
E	1784	3855
E	1785	15417
E	1786	30832
E	1787	30833
E	1788	30836
E	1789	30837
E	1790	30838
E	1791	30839
E	1792	1929
E	1793	3857
E	1794	15425
E	1795	30848
E	1796	30849
E	1797	30852
E	1798	30853
E	1799	30854
E	1800	30855
E	1801	1931
E	1802	3861
E	1803	15441
E	1804	30880
E	1805	30881
E	1806	30884
E	1807	30885
E	1808	30886
E	1809	30887
E	1810	3864
E	1811	7730
E	1812	15462
E	1813	30926
E	1814	30927
E	1815	3866
E	1816	7734
E	1817	15470
E	1818	15471
E	1819	3868
E	1820	7738
E	1821	15478
E	1822	30958
E	1823	30959
E	1824	3870
E	1825	7742
E	1826	15486
E	1827	30974
E	1828	30975
E	1829	1937
E	1830	3873
E	1831	15489
E	1832	30976
E	1833	30977
E	1834	30980
E	1835	30981
E	1836	30982
E	1837	30983
E	1838	1939
E	1839	3877
E	1840	15505
E	1841	31008
E	1842	31009
E	1843	31012
E	1844	31013
E	1845	31014
E	1846	31015
E	1847	3880
E	1848	7762
E	1849	15526
E	1850	31054
E	1851	31055
E	1852	3882
E	1853	7766
E	1854	15534
E	1855	15535
E	1856	3884
E	1857	7770
E	1858	15542
E	1859	31086
E	1860	31087
E	1861	3886
E	1862	7774
E	1863	15550
E	1864	31102
E	1865	31103
E	1866	972
E	1867	7784
E	1868	15570
E	1869	15571
E	1870	7787
E	1871	31144
E	1872	31145
E	1873	31146
E	1874	31147
E	1875	7789
E	1876	15576
E	1877	31154
E	1878	31155
E	1879	15580
E	1880	15581
E	1881	15583
E	1882	31164
E	1883	31165
E	1884	974
E	1885	7800
E	1886	15602
E	1887	15603
E	1888	7803
E	1889	31208
E	1890	31209
E	1891	31210
E	1892	31211
E	1893	7805
E	1894	15608
E	1895	31218
E	1896	31219
E	1897	15612
E	1898	15613
E	1899	15615
E	1900	31228
E	1901	31229
E	1902	1953
E	1903	3905
E	1904	15617
E	1905	31232
E	1906	31233
E	1907	31236
E	1908	31237
E	1909	31238
E	1910	31239
E	1911	1955
E	1912	3909
E	1913	15633
E	1914	31264
E	1915	31265
E	1916	31268
E	1917	31269
E	1918	31270
E	1919	31271
E	1920	3912
E	1921	7826
E	1922	15654
E	1923	31310
E	1924	31311
E	1925	3914
E	1926	7830
E	1927	15662
E	1928	15663
E	1929	3916
E	1930	7834
E	1931	15670
E	1932	31342
E	1933	31343
E	1934	3918
E	1935	7838
E	1936	15678
E	1937	31358
E	1938	31359
E	1939	981
E	1940	7840
E	1941	15682
E	1942	15683
E	1943	7843
E	1944	31368
E	1945	31369
E	1946	31370
E	1947	31371
E	1948	7844
E	1949	15690
E	1950	15691
E	1951	15692
E	1952	15693
E	1953	31388
E	1954	31389
E	1955	31390
E	1956	31391
E	1957	983
E	1958	7856
E	1959	15714
E	1960	15715
E	1961	7859
E	1962	31432
E	1963	31433
E	1964	31434
E	1965	31435
E	1966	7860
E	1967	15722
E	1968	15723
E	1969	15724
E	1970	15725
E	1971	31452
E	1972	31453
E	1973	31454
E	1974	31455
E	1975	1969
E	1976	3937
E	1977	15745
E	1978	31488
E	1979	31489
E	1980	31492
E	1981	31493
E	1982	31494
E	1983	31495
E	1984	1971
E	1985	3941
E	1986	15761
E	1987	31520
E	1988	31521
E	1989	31524
E	1990	31525
E	1991	31526
E	1992	31527
E	1993	3944
E	1994	7890
E	1995	15782
E	1996	31566
E	1997	31567
E	1998	3946
E	1999	7894
E	2000	15790
E	2001	15791
E	2002	3948
E	2003	7898
E	2004	15798
E	2005	31598
E	2006	31599
E	2007	3950
E	2008	7902
E	2009	15806
E	2010	31614
E	2011	31615
E	2012	988
E	2013	7912
E	2014	15826
E	2015	15827
E	2016	7915
E	2017	31656
E	2018	31657
E	2019	31658
E	2020	31659
E	2021	7917
E	2022	15832
E	2023	31666
E	2024	31667
E	2025	15836
E	2026	15837
E	2027	15839
E	2028	31676
E	2029	31677
E	2030	990
E	2031	7928
E	2032	15858
E	2033	15859
E	2034	7931
E	2035	31720
E	2036	31721
E	2037	31722
E	2038	31723
E	2039	7933
E	2040	15864
E	2041	31730
E	2042	31731
E	2043	15868
E	2044	15869
E	2045	15871
E	2046	31740
E	2047	31741
E	2048	1985
E	2049	3969
E	2050	15873
E	2051	31744
E	2052	31745
E	2053	31748
E	2054	31749
E	2055	31750
E	2056	31751
E	2057	1987
E	2058	3973
E	2059	15889
E	2060	31776
E	2061	31777
E	2062	31780
E	2063	31781
E	2064	31782
E	2065	31783
E	2066	3976
E	2067	7954
E	2068	15910
E	2069	31822
E	2070	31823
E	2071	3978
E	2072	7958
E	2073	15918
E	2074	15919
E	2075	3980
E	2076	7962
E	2077	15926
E	2078	31854
E	2079	31855
E	2080	3982
E	2081	7966
E	2082	15934
E	2083	31870
E	2084	31871
E	2085	997
E	2086	7968
E	2087	15938
E	2088	15939
E	2089	7971
E	2090	31880
E	2091	31881
E	2092	31882
E	2093	31883
E	2094	7972
E	2095	15946
E	2096	15947
E	2097	15948
E	2098	15949
E	2099	31900
E	2100	31901
E	2101	31902
E	2102	31903
E	2103	999
E	2104	7984
E	2105	15970
E	2106	15971
E	2107	7987
E	2108	31944
E	2109	31945
E	2110	31946
E	2111	31947
E	2112	7988
E	2113	15978
E	2114	15979
E	2115	15980
E	2116	15981
E	2117	31964
E	2118	31965
E	2119	31966
E	2120	31967
E	2121	2001
E	2122	4001
E	2123	16001
E	2124	32000
E	2125	32001
E	2126	32004
E	2127	32005
E	2128	32006
E	2129	32007
E	2130	2003
E	2131	4005
E	2132	16017
E	2133	32032
E	2134	32033
E	2135	32036
E	2136	32037
E	2137	32038
E	2138	32039
E	2139	4008
E	2140	8018
E	2141	16038
E	2142	32078
E	2143	32079
E	2144	4010
E	2145	8022
E	2146	16046
E	2147	16047
E	2148	4012
E	2149	8026
E	2150	16054
E	2151	32110
E	2152	32111
E	2153	4014
E	2154	8030
E	2155	16062
E	2156	32126
E	2157	32127
E	2158	1004
E	2159	8040
E	2160	16082
E	2161	16083
E	2162	8043
E	2163	32168
E	2164	32169
E	2165	32170
E	2166	32171
E	2167	8045
E	2168	16088
E	2169	32178
E	2170	32179
E	2171	16092
E	2172	16093
E	2173	16095
E	2174	32188
E	2175	32189
E	2176	1006
E	2177	8056
E	2178	16114
E	2179	16115
E	2180	8059
E	2181	32232
E	2182	32233
E	2183	32234
E	2184	32235
E	2185	8061
E	2186	16120
E	2187	32242
E	2188	32243
E	2189	16124
E	2190	16125
E	2191	16127
E	2192	32252
E	2193	32253
E	2194	2017
E	2195	4033
E	2196	16129
E	2197	32256
E	2198	32257
E	2199	32260
E	2200	32261
E	2201	32262
E	2202	32263
E	2203	2019
E	2204	4037
E	2205	16145
E	2206	32288
E	2207	32289
E	2208	32292
E	2209	32293
E	2210	32294
E	2211	32295
E	2212	4040
E	2213	8082
E	2214	16166
E	2215	32334
E	2216	32335
E	2217	4042
E	2218	8086
E	2219	16174
E	2220	16175
E	2221	4044
E	2222	8090
E	2223	16182
E	2224	32366
E	2225	32367
E	2226	4046
E	2227	8094
E	2228	16190
E	2229	32382
E	2230	32383
E	2231	1013
E	2232	8096
E	2233	16194
E	2234	16195
E	2235	8099
E	2236	32392
E	2237	32393
E	2238	32394
E	2239	32395
E	2240	8100
E	2241	16202
E	2242	16203
E	2243	16204
E	2244	16205
E	2245	32412
E	2246	32413
E	2247	32414
E	2248	32415
E	2249	1015
E	2250	8112
E	2251	16226
E	2252	16227
E	2253	8115
E	2254	32456
E	2255	32457
E	2256	32458
E	2257	32459
E	2258	8116
E	2259	16234
E	2260	16235
E	2261	16236
E	2262	16237
E	2263	32476
E	2264	32477
E	2265	32478
E	2266	32479
E	2267	2033
E	2268	4065
E	2269	16257
E	2270	32512
E	2271	32513
E	2272	32516
E	2273	32517
E	2274	32518
E	2275	32519
E	2276	2035
E	2277	4069
E	2278	16273
E	2279	32544
E	2280	32545
E	2281	32548
E	2282	32549
E	2283	32550
E	2284	32551
E	2285	4072
E	2286	8146
E	2287	16294
E	2288	32590
E	2289	32591
E	2290	4074
E	2291	8150
E	2292	16302
E	2293	16303
E	2294	4076
E	2295	8154
E	2296	16310
E	2297	32622
E	2298	32623
E	2299	4078
E	2300	8158
E	2301	16318
E	2302	32638
E	2303	32639
E	2304	1021
E	2305	8160
E	2306	16322
E	2307	16323
E	2308	8163
E	2309	32648
E	2310	32649
E	2311	32650
E	2312	32651
E	2313	8164
E	2314	16330
E	2315	16331
E	2316	16332
E	2317	16333
E	2318	32668
E	2319	32669
E	2320	32670
E	2321	32671
E	2322	1023
E	2323	8176
E	2324	16354
E	2325	16355
E	2326	8179
E	2327	32712
E	2328	32713
E	2329	32714
E	2330	32715
E	2331	8180
E	2332	16362
E	2333	16363
E	2334	16364
E	2335	16365
E	2336	32732
E	2337	32733
E	2338	32734
E	2339	32735
F	0	9
F	1	1024
F	2	2051
F	3	8201
F	4	16400
F	5	16401
F	6	16404
F	7	16405
F	8	16406
F	9	16407
F	10	1026
F	11	2055
F	12	8217
F	13	16432
F	14	16433
F	15	16436
F	16	16437
F	17	16438
F	18	16439
F	19	1028
F	20	2059
F	21	8233
F	22	16464
F	23	16465
F	24	16468
F	25	16469
F	26	16470
F	27	16471
F	28	1030
F	29	2063
F	30	8249
F	31	16496
F	32	16497
F	33	16500
F	34	16501
F	35	16502
F	36	16503
F	37	1033
F	38	2065
F	39	8257
F	40	16512
F	41	16513
F	42	16516
F	43	16517
F	44	16518
F	45	16519
F	46	1035
F	47	2069
F	48	8273
F	49	16544
F	50	16545
F	51	16548
F	52	16549
F	53	16550
F	54	16551
F	55	2072
F	56	4146
F	57	8294
F	58	16590
F	59	16591
F	60	2074
F	61	4150
F	62	8302
F	63	8303
F	64	2076
F	65	4154
F	66	8310
F	67	16622
F	68	16623
F	69	2078
F	70	4158
F	71	8318
F	72	16638
F	73	16639
F	74	1041
F	75	2081
F	76	8321
F	77	16640
F	78	16641
F	79	16644
F	80	16645
F	81	16646
F	82	16647
F	83	1043
F	84	2085
F	85	8337
F	86	16672
F	87	16673
F	88	16676
F	89	16677
F	90	16678
F	91	16679
F	92	2088
F	93	4178
F	94	8358
F	95	16718
F	96	16719
F	97	2090
F	98	4182
F	99	8366
F	100	8367
F	101	2092
F	102	4186
F	103	8374
F	104	16750
F	105	16751
F	106	2094
F	107	4190
F	108	8382
F	109	16766
F	110	16767
F	111	524
F	112	4200
F	113	8402
F	114	8403
F	115	4203
F	116	16808
F	117	16809
F	118	16810
F	119	16811
F	120	4205
F	121	8408
F	122	16818
F	123	16819
F	124	8412
F	125	8413
F	126	8415
F	127	16828
F	128	16829
F	129	526
F	130	4216
F	131	8434
F	132	8435
F	133	4219
F	134	16872
F	135	16873
F	136	16874
F	137	16875
F	138	4221
F	139	8440
F	140	16882
F	141	16883
F	142	8444
F	143	8445
F	144	8447
F	145	16892
F	146	16893
F	147	1057
F	148	2113
F	149	8449
F	150	16896
F	151	16897
F	152	16900
F	153	16901
F	154	16902
F	155	16903
F	156	1059
F	157	2117
F	158	8465
F	159	16928
F	160	16929
F	161	16932
F	162	16933
F	163	16934
F	164	16935
F	165	2120
F	166	4242
F	167	8486
F	168	16974
F	169	16975
F	170	2122
F	171	4246
F	172	8494
F	173	8495
F	174	2124
F	175	4250
F	176	8502
F	177	17006
F	178	17007
F	179	2126
F	180	4254
F	181	8510
F	182	17022
F	183	17023
F	184	533
F	185	4256
F	186	8514
F	187	8515
F	188	4259
F	189	17032
F	190	17033
F	191	17034
F	192	17035
F	193	4260
F	194	8522
F	195	8523
F	196	8524
F	197	8525
F	198	17052
F	199	17053
F	200	17054
F	201	17055
F	202	535
F	203	4272
F	204	8546
F	205	8547
F	206	4275
F	207	17096
F	208	17097
F	209	17098
F	210	17099
F	211	4276
F	212	8554
F	213	8555
F	214	8556
F	215	8557
F	216	17116
F	217	17117
F	218	17118
F	219	17119
F	220	1073
F	221	2145
F	222	8577
F	223	17152
F	224	17153
F	225	17156
F	226	17157
F	227	17158
F	228	17159
F	229	1075
F	230	2149
F	231	8593
F	232	17184
F	233	17185
F	234	17188
F	235	17189
F	236	17190
F	237	17191
F	238	2152
F	239	4306
F	240	8614
F	241	17230
F	242	17231
F	243	2154
F	244	4310
F	245	8622
F	246	8623
F	247	2156
F	248	4314
F	249	8630
F	250	17262
F	251	17263
F	252	2158
F	253	4318
F	254	8638
F	255	17278
F	256	17279
F	257	540
F	258	4328
F	259	8658
F	260	8659
F	261	4331
F	262	17320
F	263	17321
F	264	17322
F	265	17323
F	266	4333
F	267	8664
F	268	17330
F	269	17331
F	270	8668
F	271	8669
F	272	8671
F	273	17340
F	274	17341
F	275	542
F	276	4344
F	277	8690
F	278	8691
F	279	4347
F	280	17384
F	281	17385
F	282	17386
F	283	17387
F	284	4349
F	285	8696
F	286	17394
F	287	17395
F	288	8700
F	289	8701
F	290	8703
F	291	17404
F	292	17405
F	293	1088
F	294	2179
F	295	8713
F	296	17424
F	297	17425
F	298	17428
F	299	17429
F	300	17430
F	301	17431
F	302	1090
F	303	2183
F	304	8729
F	305	17456
F	306	17457
F	307	17460
F	308	17461
F	309	17462
F	310	17463
F	311	1092
F	312	2187
F	313	8745
F	314	17488
F	315	17489
F	316	17492
F	317	17493
F	318	17494
F	319	17495
F	320	1094
F	321	2191
F	322	8761
F	323	17520
F	324	17521
F	325	17524
F	326	17525
F	327	17526
F	328	17527
F	329	1097
F	330	2193
F	331	8769
F	332	17536
F	333	17537
F	334	17540
F	335	17541
F	336	17542
F	337	17543
F	338	1099
F	339	2197
F	340	8785
F	341	17568
F	342	17569
F	343	17572
F	344	17573
F	345	17574
F	346	17575
F	347	2200
F	348	4402
F	349	8806
F	350	17614
F	351	17615
F	352	2202
F	353	4406
F	354	8814
F	355	8815
F	356	2204
F	357	4410
F	358	8822
F	359	17646
F	360	17647
F	361	2206
F	362	4414
F	363	8830
F	364	17662
F	365	17663
F	366	1105
F	367	2209
F	368	8833
F	369	17664
F	370	17665
F	371	17668
F	372	17669
F	373	17670
F	374	17671
F	375	1107
F	376	2213
F	377	8849
F	378	17696
F	379	17697
F	380	17700
F	381	17701
F	382	17702
F	383	17703
F	384	2216
F	385	4434
F	386	8870
F	387	17742
F	388	17743
F	389	2218
F	390	4438
F	391	8878
F	392	8879
F	393	2220
F	394	4442
F	395	8886
F	396	17774
F	397	17775
F	398	2222
F	399	4446
F	400	8894
F	401	17790
F	402	17791
F	403	556
F	404	4456
F	405	8914
F	406	8915
F	407	4459
F	408	17832
F	409	17833
F	410	17834
F	411	17835
F	412	4461
F	413	8920
F	414	17842
F	415	17843
F	416	8924
F	417	8925
F	418	8927
F	419	17852
F	420	17853
F	421	558
F	422	4472
F	423	8946
F	424	8947
F	425	4475
F	426	17896
F	427	17897
F	428	17898
F	429	17899
F	430	4477
F	431	8952
F	432	17906
F	433	17907
F	434	8956
F	435	8957
F	436	8959
F	437	17916
F	438	17917
F	439	1121
F	440	2241
F	441	8961
F	442	17920
F	443	17921
F	444	17924
F	445	17925
F	446	17926
F	447	17927
F	448	1123
F	449	2245
F	450	8977
F	451	17952
F	452	17953
F	453	17956
F	454	17957
F	455	17958
F	456	17959
F	457	2248
F	458	4498
F	459	8998
F	460	17998
F	461	17999
F	462	2250
F	463	4502
F	464	9006
F	465	9007
F	466	2252
F	467	4506
F	468	9014
F	469	18030
F	470	18031
F	471	2254
F	472	4510
F	473	9022
F	474	18046
F	475	18047
F	476	565
F	477	4512
F	478	9026
F	479	9027
F	480	4515
F	481	18056
F	482	18057
F	483	18058
F	484	18059
F	485	4516
F	486	9034
F	487	9035
F	488	9036
F	489	9037
F	490	18076
F	491	18077
F	492	18078
F	493	18079
F	494	567
F	495	4528
F	496	9058
F	497	9059
F	498	4531
F	499	18120
F	500	18121
F	501	18122
F	502	18123
F	503	4532
F	504	9066
F	505	9067
F	506	9068
F	507	9069
F	508	18140
F	509	18141
F	510	18142
F	511	18143
F	512	1137
F	513	2273
F	514	9089
F	515	18176
F	516	18177
F	517	18180
F	518	18181
F	519	18182
F	520	18183
F	521	1139
F	522	2277
F	523	9105
F	524	18208
F	525	18209
F	526	18212
F	527	18213
F	528	18214
F	529	18215
F	530	2280
F	531	4562
F	532	9126
F	533	18254
F	534	18255
F	535	2282
F	536	4566
F	537	9134
F	538	9135
F	539	2284
F	540	4570
F	541	9142
F	542	18286
F	543	18287
F	544	2286
F	545	4574
F	546	9150
F	547	18302
F	548	18303
F	549	572
F	550	4584
F	551	9170
F	552	9171
F	553	4587
F	554	18344
F	555	18345
F	556	18346
F	557	18347
F	558	4589
F	559	9176
F	560	18354
F	561	18355
F	562	9180
F	563	9181
F	564	9183
F	565	18364
F	566	18365
F	567	574
F	568	4600
F	569	9202
F	570	9203
F	571	4603
F	572	18408
F	573	18409
F	574	18410
F	575	18411
F	576	4605
F	577	9208
F	578	18418
F	579	18419
F	580	9212
F	581	9213
F	582	9215
F	583	18428
F	584	18429
F	585	11
F	586	1280
F	587	2563
F	588	10249
F	589	20496
F	590	20497
F	591	20500
F	592	20501
F	593	20502
F	594	20503
F	595	1282
F	596	2567
F	597	10265
F	598	20528
F	599	20529
F	600	20532
F	601	20533
F	602	20534
F	603	20535
F	604	1284
F	605	2571
F	606	10281
F	607	20560
F	608	20561
F	609	20564
F	610	20565
F	611	20566
F	612	20567
F	613	1286
F	614	2575
F	615	10297
F	616	20592
F	617	20593
F	618	20596
F	619	20597
F	620	20598
F	621	20599
F	622	1289
F	623	2577
F	624	10305
F	625	20608
F	626	20609
F	627	20612
F	628	20613
F	629	20614
F	630	20615
F	631	1291
F	632	2581
F	633	10321
F	634	20640
F	635	20641
F	636	20644
F	637	20645
F	638	20646
F	639	20647
F	640	2584
F	641	5170
F	642	10342
F	643	20686
F	644	20687
F	645	2586
F	646	5174
F	647	10350
F	648	10351
F	649	2588
F	650	5178
F	651	10358
F	652	20718
F	653	20719
F	654	2590
F	655	5182
F	656	10366
F	657	20734
F	658	20735
F	659	1297
F	660	2593
F	661	10369
F	662	20736
F	663	20737
F	664	20740
F	665	20741
F	666	20742
F	667	20743
F	668	1299
F	669	2597
F	670	10385
F	671	20768
F	672	20769
F	673	20772
F	674	20773
F	675	20774
F	676	20775
F	677	2600
F	678	5202
F	679	10406
F	680	20814
F	681	20815
F	682	2602
F	683	5206
F	684	10414
F	685	10415
F	686	2604
F	687	5210
F	688	10422
F	689	20846
F	690	20847
F	691	2606
F	692	5214
F	693	10430
F	694	20862
F	695	20863
F	696	652
F	697	5224
F	698	10450
F	699	10451
F	700	5227
F	701	20904
F	702	20905
F	703	20906
F	704	20907
F	705	5229
F	706	10456
F	707	20914
F	708	20915
F	709	10460
F	710	10461
F	711	10463
F	712	20924
F	713	20925
F	714	654
F	715	5240
F	716	10482
F	717	10483
F	718	5243
F	719	20968
F	720	20969
F	721	20970
