method,repeat,sample_index,ct_index,end_to_end_ms,record_hash_and_routing_ms,query_generation_ms,serialize_transport_answer_ms,decode_ms,assembly_rootcheck_ms,upload_wire_bytes,download_wire_bytes,valid_root,corruption_rejected,recovered_siblings,logical_queries
first_fit,2,71,5,8.936774,0.012323,7.889932,0.441838,0.573958,0.017714,8656,8912,True,True,"[{'level': 118, 'digest_hex': '15233fb5689b5a12a4a973424ab977d377b1c8539e8a384b3d6ac36db6329c66'}, {'level': 119, 'digest_hex': '75e2f7dead523a9782e07fa18331eb8200a6b93be607c5ae1d41c03ce3425400'}, {'level': 120, 'digest_hex': '2f0ae53791d64021c48f80e4fe616f6d9fbdf5978bc52515a1fcec525b6e1dc1'}, {'level': 121, 'digest_hex': '15f6adb5c28976b19db5f7400a9c5fa0e286a644b0bb79272c8165bd325abb0e'}, {'level': 122, 'digest_hex': 'fb523113e94d27b5277be15f48c9a7d62da2b351c4fe650bfefb654ba56c7918'}, {'level': 123, 'digest_hex': '168353f9d869be38734985005e3d49bace32a5d6df5243b3f32a7d0f63c86c6b'}, {'level': 124, 'digest_hex': 'f8a012750665f55ef6560fa3b29892c9a18e0689b6513dd1b23cde2e9df30f41'}, {'level': 125, 'digest_hex': '2546bc49263f0a573e7688064996c44bd523df41f08e940b182356e68d07e16b'}, {'level': 126, 'digest_hex': 'cea7b244eb5e5135d8edb4657ff89bed666ca228019f2679005cdf2381f837eb'}, {'level': 127, 'digest_hex': 'e7f13443ae48a820bd75cbdf526e4928f6a091731de031108d9bf7ee756b519a'}]",13
first_fit,2,72,98,10.186548,0.011536,9.149709,0.560697,0.45117,0.012165,8656,8912,True,True,"[{'level': 119, 'digest_hex': '4000546bfa6f3a6168b91a4dade66c2168be382af5466d33ea6c0c98e2c7d504'}, {'level': 120, 'digest_hex': '0505eecd5296442075afdc1c4219900514cea7a803e2eea24923d8fefbcc053f'}, {'level': 121, 'digest_hex': 'a5baa298902ea9016418a7382f457660afabe8a032cb24da70252f8a4bc2b174'}, {'level': 122, 'digest_hex': '977e215801500c5117a9bac5368653a8406623854e0248258866cfc10c24c7a2'}, {'level': 123, 'digest_hex': 'b9d64f309a42c77890d1eb8bc14d6c8fffb17d0477da1ce06a6d6ec2ee0559a5'}, {'level': 124, 'digest_hex': '490c1540bff5d98a1d7ba2f50745b9edea69e517e1aba4ff73b043d6df7c52a8'}, {'level': 125, 'digest_hex': '9634a15ce604cf0e60008cffe0ecef82724be038d589cb28eb123db460060698'}, {'level': 126, 'digest_hex': 'f8aed5f51b0d7e2c672656f155f94ee8dfb0e931b76eec22a3dde98cdb700187'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
first_fit,2,73,78,7.430108,0.01129,6.529958,0.366455,0.509216,0.012185,8656,8912,True,True,"[{'level': 118, 'digest_hex': 'ad256db67b1805bc5931f5dfde1f7b556bc4002fd7643710d70bbce67d92f2b9'}, {'level': 119, 'digest_hex': '09d59d61bf96379f5c2f6e8bc3eb10b7335e281463a1280156c14c92e499fd1f'}, {'level': 120, 'digest_hex': 'c70b678aa0a2e4e4b21dac1e35313df413d47174c72b121e69cf70c5097dfd47'}, {'level': 121, 'digest_hex': '8f9d8030b3e7910206800b93316f9f2567ae575269e6771a80a226552ab9b28e'}, {'level': 122, 'digest_hex': '9880600f0364f031a96eff173fb9e110c9121fbef35481ce63bab4c54fd95942'}, {'level': 123, 'digest_hex': 'b2a45cdaf0ceb25b13c3d9f311da9bb916d74d3b7c5f51c4a0ac16e87d3c77f9'}, {'level': 124, 'digest_hex': 'f8a012750665f55ef6560fa3b29892c9a18e0689b6513dd1b23cde2e9df30f41'}, {'level': 125, 'digest_hex': '2546bc49263f0a573e7688064996c44bd523df41f08e940b182356e68d07e16b'}, {'level': 126, 'digest_hex': 'cea7b244eb5e5135d8edb4657ff89bed666ca228019f2679005cdf2381f837eb'}, {'level': 127, 'digest_hex': 'e7f13443ae48a820bd75cbdf526e4928f6a091731de031108d9bf7ee756b519a'}]",13
first_fit,2,74,174,9.159699,0.009569,7.986612,0.679612,0.471374,0.011872,8656,8912,True,True,"[{'level': 118, 'digest_hex': 'a59e20f37d965938c9f4ff2d54a0be066133e982957aafbac71a8ef86c3e6cb9'}, {'level': 119, 'digest_hex': 'f9949e3e3e4809682a8ae42af894b9ead059a5f66b6dc93f3a3b1a46d1409830'}, {'level': 120, 'digest_hex': 'a24899296d9577b5caeea83d7abbbb35848a68180176efde750588a0c73e05a6'}, {'level': 121, 'digest_hex': 'cf8f2f4bada96cb8b60c68d637ecb47306e0a7333aff0bd28b4b9609bbe4c291'}, {'level': 122, 'digest_hex': '2ae51035d857c568e3353387e2a3fbf8a8d26105a9954a10fa04b1c8c3a49cee'}, {'level': 123, 'digest_hex': '7954bb8a7854906cf307b5141a0f0514da57248afac74a9599ccf0ba58208e7b'}, {'level': 124, 'digest_hex': 'e9da4645a00dfc3c1f7f5d7f1e9a1eba7c9d313b91704703fb448f02dc70446c'}, {'level': 125, 'digest_hex': '2ad43199b78d7383334f94d550d44bd4f80cfef4d927c11994d2a2c9d4d9aaed'}, {'level': 126, 'digest_hex': '35e2dda1a2677dba5da516466d1a50d02a455a9289f2df1ec9c1e95ba1e7ad96'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
first_fit,2,75,46,8.183513,0.010592,7.388762,0.300393,0.468951,0.012071,8656,8912,True,True,"[{'level': 119, 'digest_hex': '6d132ec7a2cb32ef7d97978c25693168875132fd4f4a4165a374e066642333b2'}, {'level': 120, 'digest_hex': '6148344feb7e04c3a84da8144948642e2ce2c72992d0bc97ff68157c28919c8e'}, {'level': 121, 'digest_hex': '99715cdf2ff9588f64970faf8d2c084c1ce5a8e2d40d34fa4de966f5858227c7'}, {'level': 122, 'digest_hex': '594f9b2d7239db4fe0934bc51e51f1fd754cb5950b00286d1106918866d1c890'}, {'level': 123, 'digest_hex': 'cc6b8313dac2e5867b308581a7c5a8f45a3d947f74a5e107724814fad89f6206'}, {'level': 124, 'digest_hex': '8d85ea0c89253e54a54385efe42dac1c10a14d6977561fa0118b9c9c2b44700a'}, {'level': 125, 'digest_hex': '055020f61f398fbf2d121b08bbf652475507d1bdb3be20b8cc8198d4644331fc'}, {'level': 126, 'digest_hex': 'cea7b244eb5e5135d8edb4657ff89bed666ca228019f2679005cdf2381f837eb'}, {'level': 127, 'digest_hex': 'e7f13443ae48a820bd75cbdf526e4928f6a091731de031108d9bf7ee756b519a'}]",13
first_fit,2,76,316,9.080231,0.010535,8.139031,0.370167,0.545336,0.014212,8656,8912,True,True,"[{'level': 119, 'digest_hex': 'fe13e36c09478a90ca198730576ebc9eb98bbed54f9fcf40e2bae3793ebe02f9'}, {'level': 120, 'digest_hex': '18eb06367efe41869c66e512be327feae272f9814f564858b27ca228b499f3e0'}, {'level': 121, 'digest_hex': 'fec13b221dc055ab745321043f52c7b25f9850301b0b0f840735ce580b8e4add'}, {'level': 122, 'digest_hex': '3c492b76f9c802b320e05e464c8cab04dfa1e0ff0e1d7d5d0bc8203e4f986968'}, {'level': 123, 'digest_hex': '2bbf627a5ad7206e639fa0e2b08bd077a5bbf9476eb9d59f748a2bdee36edd36'}, {'level': 124, 'digest_hex': '490c1540bff5d98a1d7ba2f50745b9edea69e517e1aba4ff73b043d6df7c52a8'}, {'level': 125, 'digest_hex': '9634a15ce604cf0e60008cffe0ecef82724be038d589cb28eb123db460060698'}, {'level': 126, 'digest_hex': 'f8aed5f51b0d7e2c672656f155f94ee8dfb0e931b76eec22a3dde98cdb700187'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
first_fit,2,77,212,8.435523,0.014331,7.477082,0.363945,0.565177,0.012779,8656,8912,True,True,"[{'level': 118, 'digest_hex': 'dd1a24fdaa8e69ca22f209627d7bf3a1f1f63f621c603d67429bf01f7723d209'}, {'level': 119, 'digest_hex': 'af845ee7c503b5c4f886f95cc3ac15b266366b22c9392c7f62e8b9f0de44b981'}, {'level': 121, 'digest_hex': '71daca0b29e370075de2591ce7d2f426eefa7b5c3e4c1c18bc4980f7d0a477c2'}, {'level': 122, 'digest_hex': '85289aea60eaa044d8317371bcaeff60e5656591cdd24ea953781604a3ee5199'}, {'level': 123, 'digest_hex': 'd81b612e27733710c9d9297284d764d95406a24f8887514ed213d96b40afec4d'}, {'level': 124, 'digest_hex': '2b3e4e4888f70b7063cb6f676c0edd147eb862201bff0f844b47fdffefddc91f'}, {'level': 125, 'digest_hex': '29b54295362e29301d8f133a39bc7261fa5e7c58a70853fefbc70df871218774'}, {'level': 126, 'digest_hex': 'f8aed5f51b0d7e2c672656f155f94ee8dfb0e931b76eec22a3dde98cdb700187'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
first_fit,2,78,377,10.452178,0.01193,9.478082,0.420101,0.527876,0.013125,8656,8912,True,True,"[{'level': 118, 'digest_hex': 'e7fdf6b5ccfcd316f3181bfdfa4bebb5a98a2895baeb673408edf416de5ad2b4'}, {'level': 120, 'digest_hex': '66fcfc203ff293f37c4e8c7e0bb9bb6221c18056ecbbbe0faf427006873168e4'}, {'level': 121, 'digest_hex': '76f83b0adad5e8589070b89fd2150d0cbd6c869561a9b1cd501411274dfccbab'}, {'level': 122, 'digest_hex': 'd13082d1585c50655ca4fccbce2d9be88f6cad9dda31133d9a8115747ca4a37f'}, {'level': 123, 'digest_hex': '860948bfc224f2caf58debda8a8b8afbaa9725a1587280f973cd1168b0e81553'}, {'level': 124, 'digest_hex': '940faa7ec3211b8d9c377f94ab042689800a3f308bf636ddf78f6214975bd090'}, {'level': 125, 'digest_hex': '2ad43199b78d7383334f94d550d44bd4f80cfef4d927c11994d2a2c9d4d9aaed'}, {'level': 126, 'digest_hex': '35e2dda1a2677dba5da516466d1a50d02a455a9289f2df1ec9c1e95ba1e7ad96'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
first_fit,2,79,493,7.581119,0.012277,6.785049,0.302204,0.468913,0.011066,8656,8912,True,True,"[{'level': 115, 'digest_hex': '3880039077e2a682e0fb4139bca01b84ef2ad0309fc39e4c8acafa483799976b'}, {'level': 117, 'digest_hex': '84a17ef7cb1ab8d4a7cd8f2f2016a05b1177c4e4fbc08fa6e034429bba460f59'}, {'level': 118, 'digest_hex': 'c6368f9adfe441c532badb69b3dd55763544be0942c2ea84f198991cabf4abe1'}, {'level': 119, 'digest_hex': '3e4a88a98566d4b519b71e363ba5eed813fe5c3ba84e6a17257f2b8964f77e4b'}, {'level': 120, 'digest_hex': '941879c5c91c023c6dd7248cf14619e96c77d58917b1c5c7f4b9cbe41375bc87'}, {'level': 121, 'digest_hex': '5cdf8c15ec1886b0f15376f34b71b7fb5b2199852a8664e3084acc4ccf8f624b'}, {'level': 122, 'digest_hex': 'd13082d1585c50655ca4fccbce2d9be88f6cad9dda31133d9a8115747ca4a37f'}, {'level': 123, 'digest_hex': '860948bfc224f2caf58debda8a8b8afbaa9725a1587280f973cd1168b0e81553'}, {'level': 124, 'digest_hex': '940faa7ec3211b8d9c377f94ab042689800a3f308bf636ddf78f6214975bd090'}, {'level': 125, 'digest_hex': '2ad43199b78d7383334f94d550d44bd4f80cfef4d927c11994d2a2c9d4d9aaed'}, {'level': 126, 'digest_hex': '35e2dda1a2677dba5da516466d1a50d02a455a9289f2df1ec9c1e95ba1e7ad96'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
first_fit,2,80,477,8.989176,0.010802,6.885299,0.708102,1.350833,0.03254,8656,8912,True,True,"[{'level': 118, 'digest_hex': 'b717e05e4a6e83ff0634f2c128471a80b30e5262a22cf03627c8d95909ec9934'}, {'level': 119, 'digest_hex': 'd3f192f75f38b9b8b6d9ba5b603bea3cf98fec83461fe9d08ab66807d5b86240'}, {'level': 121, 'digest_hex': '570b525fe1a309ed62f5683f2900a888bed05d6040f4ffc3ae31bca6a543ca15'}, {'level': 122, 'digest_hex': '7ccf734e751c9170cf41ac021237b10a664803f422e0d3dde2849dca3909c76d'}, {'level': 123, 'digest_hex': 'abfc74a373420455bb426936183eaa06e6dc5793592c1328c251aa7e95dce20f'}, {'level': 124, 'digest_hex': '2b3e4e4888f70b7063cb6f676c0edd147eb862201bff0f844b47fdffefddc91f'}, {'level': 125, 'digest_hex': '29b54295362e29301d8f133a39bc7261fa5e7c58a70853fefbc70df871218774'}, {'level': 126, 'digest_hex': 'f8aed5f51b0d7e2c672656f155f94ee8dfb0e931b76eec22a3dde98cdb700187'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
first_fit,2,81,471,7.446544,0.024001,6.526721,0.341216,0.541284,0.011676,8656,8912,True,True,"[{'level': 120, 'digest_hex': '5d44317b7827d7b6c95a3aea196ef911edb2f41b6efbe93636478e6462a967a3'}, {'level': 121, 'digest_hex': '3fa78a280ec05dcda685758db00352947859dabc816950e68da2f9dffa7aa74d'}, {'level': 122, 'digest_hex': '2ae51035d857c568e3353387e2a3fbf8a8d26105a9954a10fa04b1c8c3a49cee'}, {'level': 123, 'digest_hex': '7954bb8a7854906cf307b5141a0f0514da57248afac74a9599ccf0ba58208e7b'}, {'level': 124, 'digest_hex': 'e9da4645a00dfc3c1f7f5d7f1e9a1eba7c9d313b91704703fb448f02dc70446c'}, {'level': 125, 'digest_hex': '2ad43199b78d7383334f94d550d44bd4f80cfef4d927c11994d2a2c9d4d9aaed'}, {'level': 126, 'digest_hex': '35e2dda1a2677dba5da516466d1a50d02a455a9289f2df1ec9c1e95ba1e7ad96'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
first_fit,2,82,276,8.693378,0.010856,7.566253,0.653371,0.450089,0.011542,8656,8912,True,True,"[{'level': 118, 'digest_hex': 'df81c5cedb9827a5f957bab8bce512c386c8d2c46d39cd5729c6307900119efa'}, {'level': 119, 'digest_hex': 'd2f9f192869958778173545087aaa292efd980ad5a3f567c5ec31df6d49cf297'}, {'level': 120, 'digest_hex': '941879c5c91c023c6dd7248cf14619e96c77d58917b1c5c7f4b9cbe41375bc87'}, {'level': 121, 'digest_hex': '5cdf8c15ec1886b0f15376f34b71b7fb5b2199852a8664e3084acc4ccf8f624b'}, {'level': 122, 'digest_hex': 'd13082d1585c50655ca4fccbce2d9be88f6cad9dda31133d9a8115747ca4a37f'}, {'level': 123, 'digest_hex': '860948bfc224f2caf58debda8a8b8afbaa9725a1587280f973cd1168b0e81553'}, {'level': 124, 'digest_hex': '940faa7ec3211b8d9c377f94ab042689800a3f308bf636ddf78f6214975bd090'}, {'level': 125, 'digest_hex': '2ad43199b78d7383334f94d550d44bd4f80cfef4d927c11994d2a2c9d4d9aaed'}, {'level': 126, 'digest_hex': '35e2dda1a2677dba5da516466d1a50d02a455a9289f2df1ec9c1e95ba1e7ad96'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
first_fit,2,83,463,7.540646,0.01216,6.752232,0.291027,0.472552,0.011681,8656,8912,True,True,"[{'level': 118, 'digest_hex': 'ed0fb53ceee173c9edb25d4514ecc72c79bd6e6e0bb4381f4a24740e36dcee51'}, {'level': 120, 'digest_hex': 'f9884ad64acf68ef4ff6f0998cc01c0eb02e53106ac07ead6c53fb6081f2560a'}, {'level': 121, 'digest_hex': '0f100ca7ec37ae94c3ff1e09870399b76f3b969ad9d9bf910f18acb805e171d2'}, {'level': 122, 'digest_hex': 'eff08c51189db67d2ed50c03107c810aa1594ae44b2a17afba1006ed4b07ed65'}, {'level': 123, 'digest_hex': '88b017c9364d14722cec9f47e0367f046ad0d0487e5760d9c66d12c79e4a7015'}, {'level': 124, 'digest_hex': '464c2138f45615065ead9496fab09b2d4e50008d15c9856548f0d5b097be6913'}, {'level': 125, 'digest_hex': '554944124c280a5e0937efba4bf2115340ec2dc0b87b6de022065b0e5f9b20c5'}, {'level': 126, 'digest_hex': '35e2dda1a2677dba5da516466d1a50d02a455a9289f2df1ec9c1e95ba1e7ad96'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
first_fit,2,84,122,7.590198,0.010372,6.746579,0.354971,0.464523,0.012965,8656,8912,True,True,"[{'level': 118, 'digest_hex': 'bb6e8cae8d8bb5aa1a2cf7d34b10894c70577b91cef37fbdf9fa4a6f1e09a17b'}, {'level': 120, 'digest_hex': '0564b0b6651138dd2914dc13245f834b305f78d0f8871a7b9e4957532304e43a'}, {'level': 121, 'digest_hex': '91e61f41affe611923fd7d3a9cc22c4d3fc89211678f695bbb70bdc157f846df'}, {'level': 122, 'digest_hex': '61a017afa41e5c2f120eaa97473c4d51967be33c07c06f6ea8b6366a692bcdb1'}, {'level': 123, 'digest_hex': '6e01597c391da5ce9f72f7892871a934feeae4781f6c2bd24cad8d6f120ff637'}, {'level': 124, 'digest_hex': 'd2832a57b6a7b9a517b507f057b5c273ede65365a07118dca6af725cc4eb0b97'}, {'level': 125, 'digest_hex': '2546bc49263f0a573e7688064996c44bd523df41f08e940b182356e68d07e16b'}, {'level': 126, 'digest_hex': 'cea7b244eb5e5135d8edb4657ff89bed666ca228019f2679005cdf2381f837eb'}, {'level': 127, 'digest_hex': 'e7f13443ae48a820bd75cbdf526e4928f6a091731de031108d9bf7ee756b519a'}]",13
first_fit,2,85,491,9.82258,0.011692,8.845075,0.441731,0.501446,0.011974,8656,8912,True,True,"[{'level': 118, 'digest_hex': 'b991db460a066d4c55fd4e2cc888718060d01010a58d919ce44143a949ca328e'}, {'level': 119, 'digest_hex': '199a7e234f6a9801a3e8e7b5b0bc3acb3a9c99ca61b40f94dfdfa6029cf25339'}, {'level': 120, 'digest_hex': '5c260685cf78adcffb110d16a1efb237ebf28f75cfbe1ac3a1c1d1e8cfbd7af9'}, {'level': 121, 'digest_hex': '11a5e85485996e70baadf54a3c49e446adcda20bb42acf4679541f3565543a7c'}, {'level': 122, 'digest_hex': '4faa2cf36f63c4f6a9e48cc679df37464d5ae21fff44deadaf7341387c0106d5'}, {'level': 123, 'digest_hex': '88865cde4ec058db4b856b2bdf62b53640450aff1b73084bc6b6f9607507bbf8'}, {'level': 124, 'digest_hex': 'a9fcf9cfb5c95663e19395f60af02f47ee5aebcafff367fab21debad547677fb'}, {'level': 125, 'digest_hex': '29b54295362e29301d8f133a39bc7261fa5e7c58a70853fefbc70df871218774'}, {'level': 126, 'digest_hex': 'f8aed5f51b0d7e2c672656f155f94ee8dfb0e931b76eec22a3dde98cdb700187'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
first_fit,2,86,352,7.836906,0.010217,6.89738,0.384844,0.520077,0.023258,8656,8912,True,True,"[{'level': 118, 'digest_hex': '2d79279410b147eb67d9de216cc3b42285de7fea7193d70bb72c2f4bd23d9f8a'}, {'level': 119, 'digest_hex': '789415e9556b15f87683be0a9d4b1dfcb7ee10d0005f4ac2f9c15c19aa623d2c'}, {'level': 120, 'digest_hex': '53ff45f674e683f95f03a5e828d6a7648a97d6e19869fad9b4b56b665d4c6912'}, {'level': 121, 'digest_hex': '6176222e0842ddc614fa8831dfaadb4febee97352b874e98e3c7d13249df6773'}, {'level': 122, 'digest_hex': '82b35e7955b5387df921b0da7285362d169e3ed78d0d5d6ecf8f1c0b48293d78'}, {'level': 123, 'digest_hex': '5f7e3a740c33506fd2b2e40e9c6e48ac236faafe9441ad69909a746aaf66d255'}, {'level': 124, 'digest_hex': '940faa7ec3211b8d9c377f94ab042689800a3f308bf636ddf78f6214975bd090'}, {'level': 125, 'digest_hex': '2ad43199b78d7383334f94d550d44bd4f80cfef4d927c11994d2a2c9d4d9aaed'}, {'level': 126, 'digest_hex': '35e2dda1a2677dba5da516466d1a50d02a455a9289f2df1ec9c1e95ba1e7ad96'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
first_fit,2,87,287,10.986381,0.016239,9.630403,0.811662,0.511101,0.015805,8656,8912,True,True,"[{'level': 117, 'digest_hex': '54aa08bf477431d462bfedbda2f8551322ca2428ac14387cb773b385e30b8a40'}, {'level': 120, 'digest_hex': 'b392d6b9b574576b3d716fb0631509587bb05c3ca19f88114650ea38656a5d50'}, {'level': 121, 'digest_hex': 'a17ff7577d01157106f7d29672db0660ed62f3ed034a4c6aa22990162d974d21'}, {'level': 122, 'digest_hex': '85710f80b2cbaf95d657c936bcb87855a4096a576481890d4552dbc0260f8c0c'}, {'level': 123, 'digest_hex': 'f880834d1984307d519b978af28aa42f186711618e549a03545fc6201d01c3fe'}, {'level': 124, 'digest_hex': 'c0cd867822c043b7f63c457c5d17ebf4a55604c88f244db1a6c1b4c5f67b529a'}, {'level': 125, 'digest_hex': '1f7833108f5253ddbe8504072cbcec15e7b9d14340b2b4bd473c19c1883dad19'}, {'level': 126, 'digest_hex': 'f018bce1c75dbf694db7dd27dfc6faae13b8952bbc7f1474a863487738696a4c'}, {'level': 127, 'digest_hex': 'e7f13443ae48a820bd75cbdf526e4928f6a091731de031108d9bf7ee756b519a'}]",13
first_fit,2,88,325,10.358262,0.014981,9.453252,0.356564,0.520533,0.011886,8656,8912,True,True,"[{'level': 120, 'digest_hex': '62dab1a26a43c6214b386f434e145fbf11aa7e0b5fdb13584a3d259b263fd13a'}, {'level': 121, 'digest_hex': '9a24b04603170c3a99c99b5aa5ab35af860e5a72f49d739a97e7e69542486631'}, {'level': 122, 'digest_hex': 'd5d7c2b81b077b07c17d7bbd0a51a677eb8db0086f4a403f6e5f3f4ae6d69b67'}, {'level': 123, 'digest_hex': '6e01597c391da5ce9f72f7892871a934feeae4781f6c2bd24cad8d6f120ff637'}, {'level': 124, 'digest_hex': 'd2832a57b6a7b9a517b507f057b5c273ede65365a07118dca6af725cc4eb0b97'}, {'level': 125, 'digest_hex': '2546bc49263f0a573e7688064996c44bd523df41f08e940b182356e68d07e16b'}, {'level': 126, 'digest_hex': 'cea7b244eb5e5135d8edb4657ff89bed666ca228019f2679005cdf2381f837eb'}, {'level': 127, 'digest_hex': 'e7f13443ae48a820bd75cbdf526e4928f6a091731de031108d9bf7ee756b519a'}]",13
first_fit,2,89,103,9.031176,0.012157,8.011778,0.501377,0.490883,0.014037,8656,8912,True,True,"[{'level': 120, 'digest_hex': '1c4cb16bb2673f71ddb7a0a4bc342e91c06bac9261f7bfbf433d641bb7691b74'}, {'level': 121, 'digest_hex': '3980645100679a890b201f6d3823bd5db40de3f13d2a525a0742ef20359ca545'}, {'level': 122, 'digest_hex': '55c85b9abfdfd8195169e58fd34cce98681f056a40916ef15e7da439a143faf0'}, {'level': 123, 'digest_hex': '9da1ea9e327729baad723d2fa8637a3a50418f6e37a167dcb3437c815b9ee2ec'}, {'level': 124, 'digest_hex': 'a9fcf9cfb5c95663e19395f60af02f47ee5aebcafff367fab21debad547677fb'}, {'level': 125, 'digest_hex': '29b54295362e29301d8f133a39bc7261fa5e7c58a70853fefbc70df871218774'}, {'level': 126, 'digest_hex': 'f8aed5f51b0d7e2c672656f155f94ee8dfb0e931b76eec22a3dde98cdb700187'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
first_fit,2,90,38,10.161891,0.009973,9.006059,0.365877,0.763301,0.015029,8656,8912,True,True,"[{'level': 117, 'digest_hex': '528e8cb3fee2b0ab4b0dab8b279dcac469ac34ad1b9eb83a3ea0173151d1fb08'}, {'level': 118, 'digest_hex': '069d63ac6bbc885c251f82652971811af873aa462105f2e40852ab254c1d4086'}, {'level': 119, 'digest_hex': '406e6bb39f79a53e30095ce4467dea298d8730d836ea82883ac8bed8f3155fa9'}, {'level': 120, 'digest_hex': '334a5360a0e4e772d6d1f9dbcfaa31eee01bc0c49b815dfb4b2ea637fad1f832'}, {'level': 121, 'digest_hex': 'e4d91a5532f0882e1b38519fb2b0dc79810a9e9e91c8f8b3cb2185f4f2a9afd1'}, {'level': 122, 'digest_hex': '0c1be2f9bfd77b3ef8283cd17d3b58b6ed521d3a2535bb2a0888ac77d1f1ed31'}, {'level': 123, 'digest_hex': '820bfb931f48dcbeaea4daf3e92b49f3baa15f122a2a533c60504c72a7f4bbfd'}, {'level': 124, 'digest_hex': 'eaf61524d1f986b700746029c61d214e73ada671af3c20ef277aff71dbe3537b'}, {'level': 125, 'digest_hex': '1f7833108f5253ddbe8504072cbcec15e7b9d14340b2b4bd473c19c1883dad19'}, {'level': 126, 'digest_hex': 'f018bce1c75dbf694db7dd27dfc6faae13b8952bbc7f1474a863487738696a4c'}, {'level': 127, 'digest_hex': 'e7f13443ae48a820bd75cbdf526e4928f6a091731de031108d9bf7ee756b519a'}]",13
first_fit,2,91,306,8.547445,0.014911,7.548719,0.497388,0.472787,0.011836,8656,8912,True,True,"[{'level': 118, 'digest_hex': 'd128f7d93984ad5da5c4f972707363e9ae4fa8e77d0e59d326baa4ed13ce4ca9'}, {'level': 119, 'digest_hex': '724801ef5460274fc7c123975a2044471a41651d84b2a2f3e19b355ca128ba5e'}, {'level': 121, 'digest_hex': '4c72535386945013b4ca8f28928b492405f570a091681733b0c9d2338f87000d'}, {'level': 122, 'digest_hex': 'e61dae14128253857604266eb5e658ca119e492d368565aafc43de100b2505c5'}, {'level': 123, 'digest_hex': '1cc01ebc251cb1c2729fab8e2be8a7d451e69d837cd8e497bb272f1f4c282d8e'}, {'level': 124, 'digest_hex': 'b7f06cb87f95c76e9bf344bcede815dfb4119a12a8ce2106c05e398206ae6437'}, {'level': 125, 'digest_hex': '4cb37f60530ff2f9a94ee1075351ac9a725323e6a2014bda2d126be7d3ca65e0'}, {'level': 126, 'digest_hex': 'f018bce1c75dbf694db7dd27dfc6faae13b8952bbc7f1474a863487738696a4c'}, {'level': 127, 'digest_hex': 'e7f13443ae48a820bd75cbdf526e4928f6a091731de031108d9bf7ee756b519a'}]",13
first_fit,2,92,191,8.089231,0.009844,7.212827,0.35184,0.498694,0.014545,8656,8912,True,True,"[{'level': 118, 'digest_hex': 'f9953c83b4bb08cd60126407d045ff02638ffe418a97068afcdebcec12dcf0b4'}, {'level': 119, 'digest_hex': 'ecfa59b572792d88c496b674287fca03a07dcb2eb0aa843eb7490aeb282e9bd9'}, {'level': 120, 'digest_hex': '9e2798e06e845d9c5d73850a01d2e475f0ef3458801cafa31500bee9bbfbd9e3'}, {'level': 121, 'digest_hex': '60d87217d82b268ec12882b66c8dac934b7109ed6bf2d0a09c008936615e0ece'}, {'level': 122, 'digest_hex': 'e1ecb18f9f8235b59fc8f56b11017a0fd0ba99fc7c305d949dc5b527fcc87bd7'}, {'level': 123, 'digest_hex': '92d36277e8b0a04d18b7ccd7ea552595cd14cb79fa1eaf2ab585b88e601a127e'}, {'level': 124, 'digest_hex': '40ff32f314fef5ee51fd705fe8ca0ee89981410ce3c73d4bbdb79c5aaf04e997'}, {'level': 125, 'digest_hex': '9634a15ce604cf0e60008cffe0ecef82724be038d589cb28eb123db460060698'}, {'level': 126, 'digest_hex': 'f8aed5f51b0d7e2c672656f155f94ee8dfb0e931b76eec22a3dde98cdb700187'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
